"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",500,674,1174,0.425894378194208,4.23841774372113e-07,1.25457165214146e-06
"ANKRD11",6263,6041,12304,0.509021456436931,0.0463265261171534,0.0879016136581885
"ARY1",55,125,180,0.305555555555556,1.91882489433111e-07,5.91637675752092e-07
"ARY2",462,795,1257,0.367541766109785,4.53622004454227e-21,2.58215602535483e-20
"ARYL",5,4,9,0.555555555555556,1,1
"ATMIN",2939,2483,5422,0.542050903725563,6.30018040980225e-10,2.45375447539666e-09
"ATP2C2",8,2,10,0.8,0.109375,0.183948863636364
"BANP",20,21,41,0.48780487804878,1,1
"BCO1",108,219,327,0.330275229357798,8.18762878248102e-10,3.02942264951798e-09
"CA5A",2813,2797,5610,0.501426024955437,0.84127384631676,0.957757917345234
"CDH13",98,96,194,0.505154639175258,0.942788999706557,1
"CDH15",12,12,24,0.5,1,1
"CDK10",1948,986,2934,0.663940013633265,1.05542340086566e-71,1.56202663328117e-70
"CDT1",10,23,33,0.303030303030303,0.0350820333696902,0.0683176439304494
"CENPN",8,31,39,0.205128205128205,0.000294076875434257,0.000725389626071168
"CHMP1A",3828,3262,7090,0.539915373765867,1.89979997545942e-11,8.26971754023513e-11
"CHTF8",186,223,409,0.454767726161369,0.0749331553109265,0.136302039390657
"CMIP",1551,1490,3041,0.510029595527787,0.276577049631858,0.386164182504859
"COG8",757,736,1493,0.507032819825854,0.604747317413731,0.733627893256001
"COTL1",4930,4221,9151,0.53873893563545,1.31369592047395e-13,6.07584363219204e-13
"CPNE7",1988,2693,4681,0.424695577867977,6.41089819838081e-25,4.31278606072891e-24
"CRISPLD2",18,8,26,0.692307692307692,0.075518697500229,0.136302039390657
"CYB5B",1030,1063,2093,0.492116579073101,0.484271004953637,0.651564624846711
"DPEP1",36,1,37,0.972972972972973,5.52972778677941e-10,2.27333253456487e-09
"DUSP15",1,0,1,1,1,1
"EMC8",33,32,65,0.507692307692308,1,1
"FANCA",29,13,42,0.69047619047619,0.0195204727824603,0.0401254162750573
"GAN",298,209,507,0.587771203155819,8.94765959702837e-05,0.000228319589717276
"GAS8",244,217,461,0.529284164859002,0.225879178209571,0.327746258578593
"GINS2",85,75,160,0.53125,0.476882158725268,0.651564624846711
"GSE1",0,6,6,0,0.03125,0.0625
"HAS3",17,20,37,0.459459459459459,0.742829358729068,0.872529722951603
"HSBP1",10107,12138,22245,0.454349291975725,3.04138358609678e-42,3.21517693387374e-41
"HSD17B2",14,2,16,0.875,0.004180908203125,0.00937536991003788
"JPH3",91,89,180,0.505555555555556,0.940611736709258,1
"KCNG4",2,13,15,0.133333333333333,0.00738525390625,0.0160737879136029
"KIAA0513",2,122,124,0.0161290322580645,7.28900537057886e-34,5.99318219358706e-33
"KLHDC4",141,113,254,0.55511811023622,0.0900428031740096,0.158646843687541
"KLHL36",0,199,199,0,2.48920611114444e-60,3.07002087041148e-59
"LOC106888094",104,48,152,0.684210526315789,6.49309895142901e-06,1.71603329430624e-05
"LOC106888173",716,154,870,0.822988505747126,2.78441445960928e-87,5.15116675027717e-86
"LOC106888185",165,92,257,0.642023346303502,6.18453607219664e-06,1.695020997565e-05
"LOC106888384",20,39,59,0.338983050847458,0.0183370877791021,0.0387698427329586
"MC1R",1,6,7,0.142857142857143,0.125,0.205555555555556
"MLYCD",722,716,1438,0.502086230876217,0.895106378273276,1
"MPHOSPH6",1446,1520,2966,0.487525286581254,0.180102713691613,0.27765835027457
"MTHFSD",15,11,26,0.576923076923077,0.557197093963623,0.687209749221802
"MVD",28,606,634,0.0441640378548896,1.51385316738955e-142,5.60125671934134e-141
"NIP7",2027,1826,3853,0.526083571243187,0.00126992397293245,0.0030314314192581
"PIEZO1",9,8,17,0.529411764705882,1,1
"PKD1L2",5,13,18,0.277777777777778,0.09625244140625,0.165643736373547
"PLCG2",179,82,261,0.685823754789272,1.84649762174282e-09,6.2109465458622e-09
"PPP1R3E",9,11,20,0.45,0.823802947998047,0.952522158622742
"RPL13",2367,2019,4386,0.539671682626539,1.58670203209026e-07,5.10504132063822e-07
"SDR42E1",198,94,292,0.678082191780822,1.11986982087721e-09,3.94620794023397e-09
"SLC22A31",217,242,459,0.47276688453159,0.262596422854557,0.373694909446869
