"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",456,830,1286,0.354587869362364,1.11535043173791e-25,4.92066366943197e-25
"ANKRD11",3672,3413,7085,0.518278052223006,0.00217350701393514,0.00388126252488418
"ARY1",109,274,383,0.284595300261097,1.6595663550314e-17,5.9270226965407e-17
"ARY2",514,965,1479,0.347532116294794,4.19717844817394e-32,2.62323653010871e-31
"ARYL",4,8,12,0.333333333333333,0.3876953125,0.47791871137452
"ATMIN",1775,1438,3213,0.552443199502023,2.97561714837565e-09,9.29880358867391e-09
"ATP2C2",5,0,5,1,0.0625,0.0997340425531915
"BANP",17,18,35,0.485714285714286,1,1
"BCO1",93,174,267,0.348314606741573,8.13029129921494e-07,2.10266154290042e-06
"CA5A",3798,5405,9203,0.412691513636858,3.2074734976035e-63,4.00934187200437e-62
"CDH13",129,125,254,0.507874015748031,0.850738039250153,0.930500236277001
"CDH15",6,1,7,0.857142857142857,0.125,0.180288461538462
"CDK10",2236,900,3136,0.713010204081633,1.22883326753902e-129,3.07208316884756e-128
"CDT1",8,45,53,0.150943396226415,2.36835137723547e-07,6.38621194022042e-07
"CENPN",22,31,53,0.415094339622642,0.271679166065503,0.357472586928294
"CHMP1A",3789,2584,6373,0.594539463361054,1.07337451336552e-51,1.00628860628018e-50
"CHTF8",114,214,328,0.347560975609756,3.63231589063496e-08,1.04778342999085e-07
"CMIP",1450,1214,2664,0.544294294294294,5.217403589593e-06,1.26227506199831e-05
"COG8",616,483,1099,0.560509554140127,6.71205679373087e-05,0.00013983451653606
"COTL1",4025,2756,6781,0.5935702698717,8.33995417583276e-54,8.93566518839224e-53
"CPNE7",854,1366,2220,0.384684684684685,1.23411899823297e-27,6.17059499116483e-27
"CRISPLD2",11,18,29,0.379310344827586,0.26493089646101,0.354818164903139
"CYB5B",1220,1083,2303,0.529743812418584,0.00458729987767252,0.0080011044378009
"DPEP1",23,0,23,1,2.38418579101562e-07,6.38621194022042e-07
"DUSP15",2,0,2,1,0.5,0.604838709677419
"EMC8",21,13,34,0.617647058823529,0.229481013026088,0.3187236292029
"FANCA",46,14,60,0.766666666666667,4.22370456226797e-05,9.59932855060903e-05
"GAN",182,113,295,0.616949152542373,7.01288294322975e-05,0.000142153032633036
"GAS8",248,325,573,0.432809773123909,0.0014770007366361,0.0027693763811927
"GINS2",108,103,211,0.511848341232227,0.783108729826232,0.876614249805484
"GSE1",0,4,4,0,0.125,0.180288461538462
"HAS3",28,12,40,0.7,0.0165890033749747,0.0282767102982524
"HSBP1",7150,8969,16119,0.44357590421242,1.33058309583147e-46,1.10881924652623e-45
"HSD17B2",50,1,51,0.980392156862745,4.61852778244064e-14,1.57449810765022e-13
"JPH3",33,52,85,0.388235294117647,0.0502508953352917,0.0819308076118886
"KCNG4",18,30,48,0.375,0.111402891061019,0.167104336591528
"KIAA0513",1,90,91,0.010989010989011,7.43170081590611e-26,3.48360975745599e-25
"KLHDC4",157,186,343,0.457725947521866,0.130449919030397,0.184598942024146
"KLHL36",0,114,114,0,9.62964972193613e-35,6.56567026495645e-34
"LOC106888094",108,101,209,0.516746411483254,0.678222027769562,0.794791438792456
"LOC106888173",1325,559,1884,0.703290870488323,1.6384079398491e-71,2.45761190977366e-70
"LOC106888185",112,82,194,0.577319587628866,0.0370619140478261,0.0617698567463768
"LOC106888384",30,71,101,0.297029702970297,5.53307058758015e-05,0.000118565798305289
"MC1R",4,8,12,0.333333333333333,0.3876953125,0.47791871137452
"MLYCD",645,709,1354,0.476366322008863,0.0868392187917535,0.135686279362115
"MPHOSPH6",1139,1132,2271,0.50154117129018,0.89981079370948,0.950504359552268
"MTHFSD",16,10,26,0.615384615384615,0.326939582824707,0.422766701928501
"MVD",25,389,414,0.0603864734299517,4.13576579718258e-85,7.75456086971734e-84
"NIP7",1626,1606,3232,0.503094059405941,0.738227757242901,0.851801258357193
"PABPN1L",1,0,1,1,1,1
"PIEZO1",15,17,32,0.46875,0.860050065908582,0.930500236277001
"PKD1L2",0,19,19,0,3.814697265625e-06,9.5367431640625e-06
"PLCG2",256,94,350,0.731428571428571,1.8132405999077e-18,6.79965224965388e-18
"PPP1R3E",3,10,13,0.230769230769231,0.09228515625,0.141252790178571
"RPL13",2171,1900,4071,0.53328420535495,2.30439965804204e-05,5.40093669853603e-05
"SDR42E1",217,114,331,0.655589123867069,1.5958211296232e-08,4.7874633888696e-08
"SLC22A31",162,166,328,0.49390243902439,0.868466887191868,0.930500236277001
"SLC7A5",0,490,490,0,6.25650967244722e-148,2.34619112716771e-146
"SNTB2",50,48,98,0.510204081632653,0.919606830922042,0.957923782210461
"SPATA2L",2980,2090,5070,0.587771203155819,5.99628939528002e-36,4.49721704646002e-35
"SPG7",3262,3333,6595,0.49461713419257,0.38870721858461,0.47791871137452
"SPIRE2",2158,1897,4055,0.532182490752158,4.42092892862502e-05,9.75204910726107e-05
"TANGO6",517,855,1372,0.376822157434402,5.99910600237763e-20,2.49962750099068e-19
"TCF25",292,552,844,0.345971563981043,2.54788597536777e-19,1.00574446396096e-18
"TERF2",1004,744,1748,0.574370709382151,5.43668767968476e-10,1.77283293902764e-09
"TLDC1",44,39,83,0.530120481927711,0.660883647761215,0.78676624733478
"TMED6",2,1,3,0.666666666666667,1,1
"TUBB3",541,1,542,0.998154981549816,7.54348750606522e-161,5.65761562954891e-159
"USP10",42,85,127,0.330708661417323,0.000170094478296251,0.000335712786111022
"UTP4",589,486,1075,0.547906976744186,0.00185151850971301,0.00338692410313356
"VPS4A",4657,5020,9677,0.481244187248114,0.000232944969423692,0.000447971095045562
"VPS9D1",1106,634,1740,0.635632183908046,6.49162548236875e-30,3.74516854752043e-29
"ZC3H18",26,23,49,0.530612244897959,0.775449654681569,0.876614249805484
"ZCCHC14",0,92,92,0,4.03896783473156e-28,2.16373276860619e-27
"ZNF276",469,433,902,0.519955654101996,0.243852686225572,0.332526390307599
