"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",478,417,895,0.534078212290503,0.0448408951670407,0.0792536751789556
"ANKRD11",279,241,520,0.536538461538462,0.104593231795543,0.172806209053506
"ARY1",36,65,101,0.356435643564356,0.00507738111944814,0.0101547622388963
"ARY2",28,804,832,0.0336538461538462,8.69396316823101e-199,2.20247066928519e-197
"ARYL",3,9,12,0.25,0.14599609375,0.236078789893617
"ATMIN",1436,1796,3232,0.444306930693069,2.59630297292578e-10,8.22162608093163e-10
"ATP2C2",1,3,4,0.25,0.625,0.766129032258065
"BANP",8,3,11,0.727272727272727,0.2265625,0.35140306122449
"BCO1",719,1421,2140,0.335981308411215,8.40345646664313e-53,9.12375273521254e-52
"CA5A",1281,1159,2440,0.525,0.0142859356804412,0.0267835575325
"CDH13",14,15,29,0.482758620689655,1,1
"CDH15",0,1,1,0,1,1
"CDK10",2834,2017,4851,0.584209441352298,7.61946612749007e-32,4.82566188074371e-31
"CDT1",42,42,84,0.5,1,1
"CENPN",8393,422,8815,0.952127056154283,0,0
"CHMP1A",3744,3300,7044,0.531516183986371,1.29198363018105e-07,3.63669466273184e-07
"CHTF8",1220,1571,2791,0.437119312074525,3.27670191990617e-11,1.18585402815652e-10
"CIDEC",5,6,11,0.454545454545455,1,1
"CMIP",226,420,646,0.34984520123839,1.99645115463244e-14,8.42946043067031e-14
"COG8",586,488,1074,0.545623836126629,0.00306008583085891,0.00646018119847991
"COTL1",219,150,369,0.59349593495935,0.000386298468038947,0.000863490693263527
"CPNE7",69,31,100,0.69,0.000183143224882353,0.000421784396698752
"CRISPLD2",25,49,74,0.337837837837838,0.00708425267388049,0.013805210338844
"CYB5B",2034,1631,3665,0.554979536152797,2.99420186970096e-11,1.13779671048637e-10
"DPEP1",307,104,411,0.746958637469586,2.38021918831481e-24,1.13060411444954e-23
"DUSP15",1,0,1,1,1,1
"EMC8",28,29,57,0.491228070175439,1,1
"FANCA",171,314,485,0.352577319587629,8.34233567012904e-11,2.75659787360786e-10
