"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",301,411,712,0.422752808988764,4.26725392055159e-05,9.43968291515957e-05
"ANKRD11",3810,3342,7152,0.532718120805369,3.31393682200825e-08,1.0996244909391e-07
"ARY1",123,205,328,0.375,6.97136382882996e-06,1.8554704329663e-05
"ARY2",244,454,698,0.349570200573066,1.57528919976116e-15,6.38867286569804e-15
"ARYL",10,9,19,0.526315789473684,1,1
"ATMIN",1279,1076,2355,0.543099787685775,3.1145195239722e-05,7.10499766406158e-05
"ATP2C2",5,7,12,0.416666666666667,0.7744140625,0.843764575559702
"BANP",24,18,42,0.571428571428571,0.440799067342597,0.536305531933493
"BCO1",70,227,297,0.235690235690236,1.67094992467939e-20,9.38302650012273e-20
"CA5A",3933,4007,7940,0.495340050377834,0.412649540141137,0.528480990005315
"CDH13",76,62,138,0.550724637681159,0.268389972008874,0.369669206729204
"CDH15",1,6,7,0.142857142857143,0.125,0.1825
"CDK10",1796,628,2424,0.740924092409241,2.05115010955921e-129,1.49733957997823e-127
"CDT1",11,30,41,0.268292682926829,0.0043240049344604,0.00769883805403924
"CENPN",14,45,59,0.23728813559322,6.5306304449134e-05,0.000140216477199611
"CHMP1A",2921,2070,4991,0.585253456221198,1.70052177351176e-33,1.55172611832949e-32
"CHTF8",117,113,230,0.508695652173913,0.843244713796619,0.905248001575782
"CMIP",1310,1185,2495,0.525050100200401,0.0130313219852514,0.0221229419749618
"COG8",518,436,954,0.542976939203354,0.00869493281169558,0.0151126213155661
"COTL1",2832,3382,6214,0.455745091728355,3.19434202388294e-12,1.22729983022871e-11
"CPNE7",1456,1413,2869,0.507493900313698,0.432973281307196,0.536305531933493
"CRISPLD2",12,47,59,0.203389830508475,5.12562924968871e-06,1.43911898164337e-05
"CYB5B",943,740,1683,0.560308972073678,8.23990310460953e-07,2.40605170654598e-06
"DPEP1",26,0,26,1,2.98023223876954e-08,1.05828196782544e-07
"DUSP15",3,1,4,0.75,0.625,0.701923076923077
"EMC8",18,19,37,0.486486486486487,1,1
"FANCA",17,19,36,0.472222222222222,0.86793940042844,0.918254727989509
"GAN",274,184,458,0.59825327510917,3.03002277083104e-05,7.10499766406158e-05
"GAS8",211,221,432,0.488425925925926,0.665055051454071,0.735591193274957
"GINS2",100,130,230,0.434782608695652,0.0556135777813924,0.0863785357030137
"HAS3",18,10,28,0.642857142857143,0.184933342039585,0.264708509193916
"HSBP1",4966,6152,11118,0.446663068897284,2.34200812789756e-29,1.55424175760475e-28
"HSD17B2",18,0,18,1,7.62939453124999e-06,1.92050276131465e-05
"JPH3",28,43,71,0.394366197183099,0.0959236314108241,0.14290663455082
"KCNG4",46,25,71,0.647887323943662,0.0169946525734364,0.0275691030635745
"KIAA0513",1,125,126,0.00793650793650794,2.98575565108861e-36,3.11371660756384e-35
"KLHDC4",18,161,179,0.100558659217877,6.73721648168308e-30,4.91816803162865e-29
"KLHL36",17,103,120,0.141666666666667,3.40739143296378e-16,1.46317396827268e-15
"LOC106888094",194,99,293,0.662116040955631,3.04437278415537e-08,1.05828196782544e-07
"LOC106888173",1534,725,2259,0.679061531651173,3.17344846215375e-66,5.7915434434306e-65
"LOC106888185",184,44,228,0.807017543859649,1.50876294735986e-21,9.17830792977246e-21
"LOC106888384",53,43,96,0.552083333333333,0.358397632191627,0.475691402727068
"MC1R",4,1,5,0.8,0.375,0.488839285714286
"MLYCD",528,643,1171,0.450896669513237,0.000856684447118839,0.00160353755486347
"MPHOSPH6",875,853,1728,0.506365740740741,0.613444130710427,0.701923076923077
"MTHFSD",12,11,23,0.521739130434783,1,1
"MVD",26,422,448,0.0580357142857143,2.97484676690584e-93,7.23879379947087e-92
"NIP7",1429,1198,2627,0.543966501712981,7.11687289356936e-06,1.8554704329663e-05
"PIEZO1",11,33,44,0.25,0.00126003381626561,0.00229956171468474
"PKD1L2",2,9,11,0.181818181818182,0.0654296875,0.0995076497395834
"PLCG2",273,63,336,0.8125,2.70737483193771e-32,2.19598180812725e-31
"PPP1R3E",2,6,8,0.25,0.2890625,0.390769675925926
"RPL13",1876,1742,3618,0.518518518518518,0.0270120348316117,0.0428669248414707
"SDR42E1",208,114,322,0.645962732919255,1.80412063313509e-07,5.48753359245257e-07
"SLC22A31",91,146,237,0.383966244725738,0.000428489158136744,0.000845397528215738
"SLC7A5",0,325,325,0,2.92604772168268e-98,1.06800741841418e-96
"SNTB2",45,38,83,0.542168674698795,0.510409941681237,0.600966544237586
"SPATA2L",2817,1904,4721,0.596695615335734,1.89698341273842e-40,2.30799648549842e-39
"SPG7",2739,2798,5537,0.494672205165252,0.435714782056593,0.536305531933493
"SPIRE2",2513,2215,4728,0.531514382402707,1.55542512640958e-05,3.78486780759665e-05
"TANGO6",542,738,1280,0.4234375,4.74291290863483e-08,1.50535931447975e-07
"TCF25",245,494,739,0.331529093369418,3.22932803041595e-20,1.68386390157403e-19
"TERF2",928,584,1512,0.613756613756614,8.06912720609454e-19,3.68153928778063e-18
"TLDC1",30,24,54,0.555555555555556,0.496617435317934,0.594312668495233
"TMED6",0,3,3,0,0.25,0.350961538461538
"TUBB3",1,2,3,0.333333333333333,1,1
"USP10",23,56,79,0.291139240506329,0.000263636776465269,0.00053459679672124
"UTP4",418,312,730,0.572602739726027,9.92050657278777e-05,0.000206913422803859
"VPS4A",4108,3889,7997,0.513692634738027,0.0147729903477476,0.0245097339860358
"VPS9D1",985,454,1439,0.684503127171647,2.24837858089432e-45,3.2826327281057e-44
"ZC3H18",20,16,36,0.555555555555556,0.617719317029696,0.701923076923077
"ZCCHC14",0,65,65,0,5.42101086242753e-20,2.6382252863814e-19
"ZNF276",531,426,957,0.554858934169279,0.000765793958200251,0.00147113049864785
