"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",589,921,1510,0.390066225165563,1.20689394601628e-17,4.82757578406512e-17
"ANKRD11",2383,2257,4640,0.513577586206897,0.0664847671687932,0.0990753393103585
"ARY1",26,32,58,0.448275862068966,0.51184230843817,0.589394173353044
"ARY2",1025,635,1660,0.617469879518072,8.66287443758709e-22,4.11486535785387e-21
"ARYL",3,3,6,0.5,1,1
"ATMIN",1135,1136,2271,0.499779832672831,1,1
"ATP2C2",10,4,14,0.714285714285714,0.1795654296875,0.257490050117925
"BANP",78,35,113,0.690265486725664,6.44538101032071e-05,0.000139956844795535
"BCO1",329,816,1145,0.287336244541485,3.1337618437121e-48,2.97707375152649e-47
"CA5A",5681,3882,9563,0.594060441284116,6.16748976232425e-76,1.56243073978881e-74
"CDH13",195,300,495,0.393939393939394,2.71702571946466e-06,6.45293608372857e-06
"CDK10",1662,795,2457,0.676434676434676,8.55934862061204e-70,1.62627623791629e-68
"CDT1",12,62,74,0.162162162162162,2.85554861615346e-09,8.03784054917271e-09
"CENPN",35,61,96,0.364583333333333,0.0103459130827288,0.0182857998671486
"CHMP1A",3907,2995,6902,0.566067806432918,4.69333528409746e-28,2.97244567992839e-27
"CHTF8",269,427,696,0.386494252873563,2.28607331671175e-09,6.68236815654205e-09
"CIDEC",0,2,2,0,0.5,0.589394173353044
"CMIP",204,199,403,0.506203473945409,0.842094973280033,0.888878027351146
"COG8",889,660,1549,0.573918657198192,6.50213265134799e-09,1.76486457679445e-08
"COTL1",1459,1657,3116,0.468228498074454,0.000415227717433073,0.000852900176349014
"CPNE7",4,8,12,0.333333333333333,0.3876953125,0.49279978336054
"CRISPLD2",177,183,360,0.491666666666667,0.792191325823299,0.852747268079211
"CYB5B",2096,1928,4024,0.520874751491054,0.00846494651095091,0.0153175222579112
"DPEP1",284,60,344,0.825581395348837,5.57458313289986e-36,4.23668318100389e-35
"DUSP15",12,1,13,0.923076923076923,0.00341796875,0.00633574695121951
"EMC8",24,25,49,0.489795918367347,1,1
"FANCA",26,36,62,0.419354838709677,0.252854394188111,0.343159534969579
"GAN",49,64,113,0.433628318584071,0.187598724745776,0.264027834827388
"GAS8",224,163,387,0.578811369509044,0.00224707274793111,0.00426943822106911
"GINS2",110,121,231,0.476190476190476,0.510656634594365,0.589394173353044
"GSE1",0,5,5,0,0.0625,0.095
"HAS3",5,2,7,0.714285714285714,0.453125,0.564549180327869
"HSBP1",5503,5475,10978,0.501275277828384,0.796645474126631,0.852747268079211
"HSD17B2",42,0,42,1,4.54747350886465e-13,1.57094539397142e-12
"JPH3",18,5,23,0.782608695652174,0.0106220245361328,0.018347133289684
"KCNG4",7,7,14,0.5,1,1
"KIAA0513",11,386,397,0.0277078085642317,5.36347104099256e-99,2.03811899557717e-97
"KLHDC4",146,112,258,0.565891472868217,0.0397210663909423,0.0628916884523252
"KLHL36",0,89,89,0,3.23117426778528e-27,1.88899418732063e-26
"LOC106888094",1220,614,1834,0.665212649945474,3.88820284170479e-46,3.28337128855071e-45
"LOC106888173",738,220,958,0.77035490605428,5.53434135318136e-66,8.41219885683567e-65
"LOC106888185",1072,634,1706,0.628370457209848,1.96462757339271e-26,1.06651211127033e-25
"LOC106888312",0,2,2,0,0.5,0.589394173353044
"LOC106888384",253,267,520,0.486538461538462,0.568660207934048,0.645047400044592
"MC1R",3,1,4,0.75,0.625,0.698529411764706
"MLYCD",814,745,1559,0.522129570237332,0.0849988851205394,0.124229139791558
"MPHOSPH6",1405,1587,2992,0.469585561497326,0.000933206736841382,0.00181855671794731
"MTHFSD",27,19,46,0.58695652173913,0.301995613189661,0.402660817586215
"MVD",284,4306,4590,0.0618736383442266,0,0
"NIP7",1751,1680,3431,0.51034683765666,0.232060918528099,0.320665996511556
"PIEZO1",19,49,68,0.279411764705882,0.000357955271613165,0.000755683351183349
"PKD1L2",6,8,14,0.428571428571429,0.79052734375,0.852747268079211
"PLCG2",680,351,1031,0.659553831231814,6.77648764380319e-25,3.43342040619361e-24
"PPP1R3E",14,21,35,0.4,0.310504659079015,0.406868173965606
"RPL13",3512,3170,6682,0.525591140377133,3.01355540150527e-05,6.73618266218825e-05
"SDR42E1",352,195,547,0.643510054844607,1.87263327600443e-11,5.93000537401403e-11
"SLC22A31",67,151,218,0.307339449541284,1.26335539217728e-08,3.31086240708529e-08
"SLC7A5",0,174,174,0,8.35238971903813e-53,9.06830883781283e-52
"SNTB2",193,242,435,0.44367816091954,0.0212605266057166,0.0359066671563214
"SPATA2L",1660,1332,2992,0.554812834224599,2.17775203579268e-09,6.62036618880974e-09
"SPG7",4325,4505,8830,0.489807474518686,0.0567866432353886,0.0880772425691742
"SPIRE2",428,291,719,0.595271210013908,3.64405526875256e-07,8.93381291694175e-07
"TANGO6",360,665,1025,0.351219512195122,1.1061040708474e-21,4.9449358461413e-21
"TCF25",292,670,962,0.303534303534304,7.18043306148574e-35,4.96102647884469e-34
"TERF2",1074,869,1943,0.552753474009264,3.62021516411305e-06,8.33746522644217e-06
"TLDC1",105,75,180,0.583333333333333,0.0303695394468912,0.0501757608252985
"TMED6",0,2,2,0,0.5,0.589394173353044
"TUBB3",201,0,201,1,6.22301527786102e-61,7.88248601862396e-60
"USP10",154,118,272,0.566176470588235,0.0336303386920087,0.0543809732040991
"UTP4",1081,763,1844,0.586225596529284,1.36061207721343e-13,4.92411989848671e-13
"VPS4A",6665,6032,12697,0.524927148145231,2.02469477733466e-08,5.12922676924782e-08
"VPS9D1",565,454,1019,0.554465161923454,0.000562665560534905,0.00112533112106981
"WFDC1",0,53,53,0,2.22044604925032e-16,8.43769498715122e-16
"ZC3H18",29,37,66,0.439393939393939,0.389052460547795,0.49279978336054
"ZCCHC14",0,63,63,0,2.16840434497101e-19,9.15548501209982e-19
"ZNF276",348,564,912,0.381578947368421,8.53051253830923e-13,2.81877805613696e-12
