"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",448,533,981,0.456676860346585,0.00728934563955677,0.0128834946187515
"ANKRD11",4163,3885,8048,0.517271371769384,0.00201523493050534,0.00450464278583546
"ARY1",100,170,270,0.37037037037037,2.42908464584792e-05,8.02654056888878e-05
"ARY2",497,1034,1531,0.324624428478119,1.3762784864951e-43,2.61492912434069e-42
"ARYL",6,5,11,0.545454545454545,1,1
"ATMIN",2264,2068,4332,0.522622345337027,0.00304496191200432,0.00593377193108534
"ATP2C2",3,1,4,0.75,0.625,0.730769230769231
"BANP",43,13,56,0.767857142857143,7.33321839694881e-05,0.000222929839267244
"BCO1",75,165,240,0.3125,6.16649309113282e-09,2.75678514662408e-08
"CA5A",3337,3955,7292,0.457624794295118,4.84282606327924e-13,3.06712317341019e-12
"CDH13",262,224,486,0.539094650205761,0.093175940112847,0.144517784664824
"CDH15",0,9,9,0,0.00390625,0.00742187500000001
"CDK10",1894,863,2757,0.686978599927457,9.73449661532696e-88,3.69910871382424e-86
"CDT1",22,14,36,0.611111111111111,0.24298495403491,0.329765294761663
"CENPN",13,16,29,0.448275862068966,0.711071103811264,0.806588117756061
"CHMP1A",3427,3230,6657,0.514796454859546,0.0162885234973479,0.0275095063510764
"CHTF8",188,232,420,0.447619047619048,0.0357635092037816,0.0578303553082425
"CMIP",1202,1010,2212,0.543399638336347,4.83527410405494e-05,0.000153117013295073
"COG8",792,674,1466,0.540245566166439,0.00223408460555779,0.00471640083395534
"COTL1",3526,3138,6664,0.529111644657863,2.1163377732607e-06,7.65912717941968e-06
"CPNE7",1040,1754,2794,0.372226198997853,6.5955385415844e-42,1.00252185832083e-40
"CRISPLD2",14,36,50,0.28,0.00260217145672215,0.0052043429134443
"CYB5B",1212,982,2194,0.552415679124886,9.91906677362069e-07,3.87169085300881e-06
"DPEP1",23,5,28,0.821428571428571,0.000912234187126161,0.00222835839203282
"DUSP15",1,5,6,0.166666666666667,0.21875,0.302272727272727
"EMC8",17,31,48,0.354166666666667,0.0594633752537703,0.094150344151803
"FANCA",26,16,42,0.619047619047619,0.164149401783107,0.23102508399104
"GAN",184,125,309,0.59546925566343,0.000938256165066449,0.00222835839203282
"GAS8",215,203,418,0.514354066985646,0.590610878325987,0.712482964329762
"GINS2",173,12,185,0.935135135135135,1.02042124409879e-37,1.29253357585847e-36
"GSE1",12,0,12,1,0.00048828125,0.00127963362068966
"HAS3",33,20,53,0.622641509433962,0.0983706484404921,0.149523385629548
"HSBP1",8300,9724,18024,0.460497114957834,2.83006121960548e-26,2.15084652690016e-25
"HSD17B2",4,2,6,0.666666666666667,0.6875,0.791666666666667
"JPH3",70,60,130,0.538461538461538,0.430020883975342,0.5446931197021
