"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",309,475,784,0.394132653061224,3.33234576676108e-09,1.17425517495391e-08
"ANKRD11",4889,4509,9398,0.520217067461162,9.22969165653303e-05,0.000206968843207104
"ARY1",80,193,273,0.293040293040293,6.08090518497644e-12,2.49992768715698e-11
"ARY2",468,926,1394,0.335724533715925,4.66716559775135e-35,4.93386077476571e-34
"ARYL",5,6,11,0.454545454545455,1,1
"ATMIN",2352,2258,4610,0.510195227765727,0.170766871552588,0.243014394132529
"ATP2C2",5,2,7,0.714285714285714,0.453125,0.590050412897478
"BANP",28,15,43,0.651162790697674,0.0659940344557982,0.110989967039297
"BCO1",84,177,261,0.32183908045977,8.68772535670438e-09,2.92223489270966e-08
"CA5A",2580,2807,5387,0.478930759235196,0.00207290358233064,0.00403670697611756
"CDH13",83,103,186,0.446236559139785,0.163398231967393,0.238177563371567
"CDH15",2,19,21,0.0952380952380952,0.00022125244140625,0.000481549431295956
"CDK10",1713,924,2637,0.649601820250284,6.1971031518e-54,1.146464083083e-52
"CDT1",4,33,37,0.108108108108108,1.08439417090267e-06,2.86589888024278e-06
"CENPN",2,32,34,0.0588235294117647,6.93835318088532e-08,2.05375254154206e-07
"CHMP1A",3371,2640,6011,0.560805190484112,4.21441465613795e-21,2.59888903795174e-20
"CHTF8",80,183,263,0.304182509505703,1.87852215242773e-10,6.9505319639826e-10
"CMIP",1357,1207,2564,0.529251170046802,0.00324726833670677,0.00600744642290752
"COG8",607,579,1186,0.511804384485666,0.43304693033156,0.582644960809735
"COTL1",3702,3829,7531,0.491568184836011,0.146517474580011,0.221271288141242
"CPNE7",1396,1910,3306,0.422262552934059,3.89490652428334e-19,2.21710063689975e-18
"CRISPLD2",14,39,53,0.264150943396226,0.000802330886894967,0.00164923571195077
"CYB5B",935,866,1801,0.519156024430872,0.109056894236719,0.171706599436537
"DPEP1",21,3,24,0.875,0.000277161598205566,0.000585998807634626
"DUSP15",2,3,5,0.4,1,1
"EMC8",20,19,39,0.512820512820513,1,1
"FANCA",23,27,50,0.46,0.671811033765366,0.814983877026838
"GAN",248,143,391,0.634271099744246,1.22192169706827e-07,3.4777771378097e-07
"GAS8",236,202,438,0.538812785388128,0.114738696488026,0.176888823752373
"GINS2",78,115,193,0.404145077720207,0.00938207371484532,0.0169334988999647
"GSE1",0,1,1,0,1,1
"HAS3",26,16,42,0.619047619047619,0.164149401783107,0.238177563371567
"HSBP1",8923,11408,20331,0.438886429590281,3.91276565907592e-68,9.65148862572061e-67
"HSD17B2",18,3,21,0.857142857142857,0.00148963928222656,0.00297927856445313
"JPH3",69,64,133,0.518796992481203,0.728853938673584,0.85611415018802
"KCNG4",3,6,9,0.333333333333333,0.5078125,0.636917372881356
"KIAA0513",1,127,128,0.0078125,7.58193856280376e-37,9.35105756079131e-36
"KLHDC4",29,180,209,0.138755980861244,8.20035435007615e-28,6.06826221905635e-27
"KLHL36",25,156,181,0.138121546961326,2.43134795207245e-24,1.63563407684874e-23
"LOC106888094",100,26,126,0.793650793650794,1.98453429718973e-11,7.7292388416863e-11
"LOC106888173",563,192,755,0.745695364238411,4.42572142300034e-43,6.55006770604051e-42
"LOC106888185",128,39,167,0.766467065868264,2.9119474268643e-12,1.26755358581152e-11
"LOC106888384",37,3,40,0.925,1.94650056073443e-08,6.26265397801513e-08
"MC1R",1,1,2,0.5,1,1
"MLYCD",546,650,1196,0.456521739130435,0.00288286529978594,0.00547005210728615
"MPHOSPH6",1243,1234,2477,0.501816713766653,0.872301455109264,0.993081656585931
"MTHFSD",17,14,31,0.548387096774194,0.720100131817163,0.85611415018802
"MVD",19,471,490,0.0387755102040816,4.88946305113788e-114,1.80910132892101e-112
"NIP7",1596,1361,2957,0.539736219141021,1.66747585363444e-05,3.98042623125641e-05
"PIEZO1",6,9,15,0.4,0.60723876953125,0.748927815755209
"PKD1L2",3,8,11,0.272727272727273,0.2265625,0.316332547169811
"PLCG2",125,55,180,0.694444444444444,1.91882489433111e-07,5.25900156224082e-07
"PPP1R3E",6,10,16,0.375,0.454498291015625,0.590050412897478
"RPL13",2127,1779,3906,0.544546850998464,2.76468376697596e-08,8.52444161484256e-08
"SDR42E1",237,147,384,0.6171875,5.07910058013957e-06,1.29604635493217e-05
"SLC22A31",165,210,375,0.44,0.0229502729852244,0.0404361952596811
"SLC7A5",0,416,416,0,1.18182126307657e-125,8.74547734676659e-124
"SNTB2",55,56,111,0.495495495495495,1,1
"SPATA2L",2291,1838,4129,0.554855897311698,1.90682487075812e-12,8.81906502725628e-12
"SPG7",3317,3251,6568,0.505024360535932,0.422531113591641,0.579024118625582
"SPIRE2",2024,1918,3942,0.513444951801116,0.0944399114601113,0.15192507495757
"TANGO6",698,784,1482,0.470985155195682,0.0272122204707654,0.0468303329031776
"TCF25",290,526,816,0.355392156862745,1.18694693014625e-16,6.27386234505875e-16
"TERF2",1080,896,1976,0.546558704453441,3.79601450049024e-05,8.77828353238368e-05
"TLDC1",30,31,61,0.491803278688525,1,1
"TMED6",1,2,3,0.333333333333333,1,1
"TUBB3",0,2,2,0,0.5,0.636917372881356
"USP10",48,103,151,0.317880794701987,8.95159661494145e-06,2.20806049835223e-05
"UTP4",568,561,1129,0.503100088573959,0.858286747856609,0.992394052209204
"VPS4A",4819,4080,8899,0.541521519271828,4.97092171635058e-15,2.45232138006629e-14
"VPS9D1",915,470,1385,0.660649819494585,2.30117460974911e-33,1.89207690134927e-32
"ZC3H18",39,24,63,0.619047619047619,0.0769258336096096,0.12650025971358
"ZCCHC14",0,111,111,0,7.70371977754898e-34,7.12594079423281e-33
"ZNF276",502,507,1009,0.497522299306244,0.899798844771033,1
