"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",456,830,1286,0.354587869362364,1.11535043173791e-25,6.50621085180449e-25
"ANKRD11",698,638,1336,0.522455089820359,0.10645589547719,0.149195969836651
"ARY1",957,1464,2421,0.395291201982652,5.63564410636552e-25,3.03457759573528e-24
"ARY2",257,354,611,0.420621931260229,9.97202703232562e-05,0.000193900525628554
"ARYL",141,102,243,0.580246913580247,0.0146115254470509,0.0243525424117515
"ATMIN",601,912,1513,0.397224058162591,1.26898101962978e-15,4.67519323021496e-15
"ATP2C2",5,1,6,0.833333333333333,0.21875,0.268640350877193
"BANP",31,23,54,0.574074074074074,0.340890941220097,0.397706098090113
"BCO1",22285,12761,35046,0.635878559607373,4.94065645841247e-324,1.13635098543487e-322
"CA5A",7038,10650,17688,0.397896879240163,1.81585644941439e-163,3.17774878647518e-162
"CDH13",5,12,17,0.294117647058824,0.143463134765625,0.193123450646034
"CDK10",589,398,987,0.596757852077001,1.3098855731282e-09,4.16781773268064e-09
"CDT1",18,69,87,0.206896551724138,3.32161737254356e-08,9.30052864312197e-08
"CENPN",25,10,35,0.714285714285714,0.0166738478001207,0.0265265760456466
"CHMP1A",2302,1421,3723,0.618318560300833,1.39006259995642e-47,1.62173969994915e-46
"CHTF8",146,208,354,0.412429378531073,0.00115628125425609,0.00212999178415595
"CIDEC",224,195,419,0.534606205250597,0.171272605627803,0.222020044332338
"CMIP",272,429,701,0.388017118402282,3.29689629281036e-09,1.00340321955098e-08
"COG8",461,303,764,0.603403141361257,1.19996223844046e-08,3.49988986211801e-08
"COTL1",761,730,1491,0.510395707578806,0.43720967902331,0.493623831155351
"CRISPLD2",11,42,53,0.207547169811321,2.24755940232413e-05,4.62732818125557e-05
"CYB5B",1341,1132,2473,0.542256368782855,2.85193252909453e-05,5.70386505818906e-05
"DPEP1",413,8044,8457,0.0488352843798037,4.94065645841247e-324,1.13635098543487e-322
"DUSP15",3,3,6,0.5,1,1
"EMC8",10,17,27,0.37037037037037,0.247788563370705,0.299055162688782
"FANCA",23,26,49,0.469387755102041,0.775449654681569,0.835099628118613
"GAN",57,55,112,0.508928571428571,0.924775093657227,0.980822069030392
"GAS8",67,24,91,0.736263736263736,7.34854918462855e-06,1.55878316037575e-05
"GINS2",36,88,124,0.290322580645161,3.39192145776227e-06,7.41982818885496e-06
"GSE1",0,1,1,0,1,1
"HAS3",0,1,1,0,1,1
"HSBP1",1997,1934,3931,0.508013228186212,0.322725904330249,0.382895140730804
"HSD17B2",13,42,55,0.236363636363636,0.000113610603206915,0.00021493897904011
"KIAA0513",0,63,63,0,2.16840434497101e-19,9.48676900924817e-19
"KLHDC4",45,214,259,0.173745173745174,1.55558878193012e-27,9.89920133955533e-27
"KLHL36",1,9,10,0.1,0.021484375,0.0326936141304348
"LOC106888094",943,457,1400,0.673571428571429,3.42724770893143e-39,2.998841745315e-38
"LOC106888173",132,96,228,0.578947368421053,0.020250979551208,0.0315015237463236
"LOC106888185",646,436,1082,0.597042513863216,1.84982275339135e-10,6.16607584463785e-10
"LOC106888312",0,274,274,0,6.58887371451911e-83,9.22442320032676e-82
"LOC106888384",4258,4735,8993,0.473479372845547,5.15212073079229e-07,1.20216150385153e-06
"MLYCD",639,354,993,0.643504531722054,1.13668786158046e-19,5.30454335404213e-19
"MPHOSPH6",804,837,1641,0.489945155393053,0.429569958252402,0.492949132420789
"MTHFSD",31,20,51,0.607843137254902,0.160779601811988,0.212350417487532
"MVD",159,1935,2094,0.0759312320916905,0,0
"NIP7",1450,1312,2762,0.524981897175959,0.00912694118369722,0.0155825825087513
"PIEZO1",18,13,31,0.580645161290323,0.473129659891129,0.525699622101254
"PKD1L2",5,1,6,0.833333333333333,0.21875,0.268640350877193
"PLCG2",754,819,1573,0.479338842975207,0.106568549883322,0.149195969836651
"PPP1R3E",9,25,34,0.264705882352941,0.00904118549078704,0.0155825825087513
"RPL13",4553,3772,8325,0.546906906906907,1.1793505706885e-17,4.85614940871736e-17
"SDR42E1",281,657,938,0.299573560767591,2.13129815639246e-35,1.6576763438608e-34
"SLC22A31",3,150,153,0.0196078431372549,1.04582057314107e-40,1.04582057314107e-39
"SLC7A5",0,96,96,0,2.52435489670725e-29,1.76704842769508e-28
"SNTB2",196,154,350,0.56,0.028268850510115,0.0421025433129372
"SPATA2L",901,533,1434,0.628312412831241,1.93546313779425e-22,9.67731568897127e-22
"SPG7",1293,1586,2879,0.449114275790205,5.13509603993277e-08,1.38252585690498e-07
"SPIRE2",15,2,17,0.882352941176471,0.002349853515625,0.00421768579727565
"TANGO6",487,542,1029,0.473275024295432,0.0922502459527692,0.134531608681122
"TCF25",204,381,585,0.348717948717949,2.26072376352592e-13,7.91253317234071e-13
"TERF2",766,467,1233,0.62124898621249,1.48592098680651e-17,5.77858161535864e-17
"TLDC1",38,53,91,0.417582417582418,0.141793374544747,0.193123450646034
"USP10",64,133,197,0.3248730964467,9.93275071220644e-07,2.24287919307887e-06
"UTP4",1375,1309,2684,0.512295081967213,0.209598240436269,0.266761396918888
"VPS4A",3711,3279,6990,0.530901287553648,2.51349633706965e-07,6.28374084267413e-07
"VPS9D1",171,158,329,0.519756838905775,0.508300405057976,0.555953568032162
"WFDC1",0,1,1,0,1,1
"ZC3H18",28,12,40,0.7,0.0165890033749747,0.0265265760456466
"ZCCHC14",1,27,28,0.0357142857142857,2.16066837310791e-07,5.60173281916866e-07
"ZNF276",170,279,449,0.378619153674833,3.03964891013749e-07,7.33708357619394e-07
