"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",428,529,957,0.447230929989551,0.0012155279888615,0.00264556091693385
"ANKRD11",5971,5659,11630,0.5134135855546,0.00392674909193035,0.00807165091119017
"ARY1",59,106,165,0.357575757575758,0.000314440996548507,0.000831022633735341
"ARY2",79,99,178,0.443820224719101,0.154216747315758,0.21946229425704
"ARYL",1,7,8,0.125,0.0703125,0.110704787234043
"ATMIN",1525,1231,2756,0.5533381712627,2.31939110928707e-08,1.00961730639555e-07
"ATP2C2",6,5,11,0.545454545454545,1,1
"BANP",11,9,20,0.55,0.823802947998047,0.909871912714261
"BCO1",33,72,105,0.314285714285714,0.000178357222310136,0.000547294018344968
"CA5A",1371,1628,2999,0.457152384128043,2.90543461859623e-06,1.02381981798153e-05
"CDH13",51,48,99,0.515151515151515,0.840821525225643,0.915011659804376
"CDH15",4,12,16,0.25,0.076812744140625,0.118419647216797
"CDK10",1990,1168,3158,0.630145661811273,7.09353065847784e-49,8.74868781212267e-48
"CDT1",9,30,39,0.230769230769231,0.0010650196345523,0.00238822584717789
"CENPN",8,32,40,0.2,0.000182165829755832,0.000547294018344968
"CHMP1A",2888,2416,5304,0.544494720965309,9.7097322054817e-11,5.13228702289747e-10
"CHTF8",75,52,127,0.590551181102362,0.0504870059859721,0.0849099646127712
"CMIP",1086,929,2015,0.538957816377171,0.000507334561172814,0.00129457784575132
"COG8",461,517,978,0.471370143149284,0.0785741252444015,0.11866296465481
"COTL1",2762,2319,5081,0.543593780751821,5.48298099575283e-10,2.70493729123806e-09
"CPNE7",1654,1951,3605,0.45880721220527,8.1153356339653e-07,3.33630464951907e-06
"CRISPLD2",4,8,12,0.333333333333333,0.3876953125,0.480209595042616
"CYB5B",793,806,1599,0.495934959349593,0.764116478577193,0.85673665779867
"DPEP1",9,0,9,1,0.00390625,0.00807165091119017
"DUSP15",1,0,1,1,1,1
"EMC8",24,29,53,0.452830188679245,0.583132154261177,0.684948879608367
"FANCA",11,3,14,0.785714285714286,0.057373046875,0.0943467881944445
"GAN",249,180,429,0.58041958041958,0.00100414133631145,0.00232207684022022
"GAS8",204,186,390,0.523076923076923,0.389359131115635,0.480209595042616
"GINS2",117,94,211,0.554502369668246,0.129692359683675,0.188181070913567
"GSE1",0,4,4,0,0.125,0.185
"HAS3",23,5,28,0.821428571428571,0.000912234187126161,0.00225017766157786
"HSBP1",5796,7002,12798,0.452883263009845,1.57521533185036e-26,1.05969031415388e-25
"HSD17B2",11,0,11,1,0.0009765625,0.00232207684022022
"JPH3",80,72,152,0.526315789473684,0.570333063330396,0.680720107845957
"KCNG4",14,15,29,0.482758620689655,1,1
"KIAA0513",1,71,72,0.0138888888888889,3.0916702574782e-20,1.90652999211155e-19
"KLHDC4",87,89,176,0.494318181818182,0.939942557338781,1
"KLHL36",0,113,113,0,1.92592994438725e-34,1.5835423987184e-33
"LOC106888094",84,56,140,0.6,0.0221549559805596,0.0399869937210099
"LOC106888173",312,32,344,0.906976744186046,7.88542009530791e-59,1.45880271763196e-57
"LOC106888185",60,60,120,0.5,1,1
"LOC106888384",6,11,17,0.352941176470588,0.332305908203125,0.431414687842654
"MC1R",10,1,11,0.909090909090909,0.01171875,0.0228207236842105
"MLYCD",351,484,835,0.420359281437126,4.71266925713813e-06,1.5851705683101e-05
"MPHOSPH6",785,822,1607,0.488487865588052,0.369170284034213,0.471010362388479
"MTHFSD",14,4,18,0.777777777777778,0.0308837890625,0.0544142950148809
"MVD",26,588,614,0.0423452768729642,1.38615591472802e-139,1.02575537689874e-137
"NIP7",2038,1742,3780,0.539153439153439,1.5826204401358e-06,6.16389013526574e-06
"PIEZO1",9,10,19,0.473684210526316,1,1
"PKD1L2",1,7,8,0.125,0.0703125,0.110704787234043
"PLCG2",44,24,68,0.647058823529412,0.0205269337137071,0.0379748273703581
"PPP1R3E",2,6,8,0.25,0.2890625,0.381975446428572
"RPL13",1833,1666,3499,0.523863961131752,0.00500404995673826,0.0100080999134765
"SDR42E1",80,39,119,0.672268907563025,0.000215489359865486,0.000613315870386382
"SLC22A31",228,121,349,0.653295128939828,1.07917400264675e-08,4.99117976224123e-08
"SLC7A5",0,190,190,0,1.27447352890598e-57,1.88622082278085e-56
"SNTB2",108,59,167,0.646706586826347,0.000184896627819246,0.000547294018344968
"SPATA2L",4582,3040,7622,0.601154552610863,3.40125382978563e-70,1.25846391702068e-68
"SPG7",2930,3091,6021,0.486630127885733,0.0392002518679057,0.0674608985633726
"SPIRE2",3690,3651,7341,0.502656313853698,0.65739791656981,0.748422243479476
"TANGO6",278,650,928,0.299568965517241,4.87859886528226e-35,4.51270395038609e-34
"TCF25",265,501,766,0.345953002610966,1.13943440722013e-17,6.48601124109919e-17
"TERF2",854,668,1522,0.561103810775296,2.05803976453904e-06,7.61474712879446e-06
"TLDC1",16,9,25,0.64,0.229522943496704,0.320465996580304
"TMED6",1,3,4,0.25,0.625,0.72265625
"TUBB3",202,0,202,1,3.11150763893051e-61,7.67505217602859e-60
"USP10",54,42,96,0.5625,0.261469436286388,0.35830996824431
"UTP4",574,497,1071,0.535947712418301,0.0201738894356657,0.0379748273703581
"VPS4A",4619,4978,9597,0.481296238407836,0.000257397112320135,0.000705458752284814
"VPS9D1",1505,846,2351,0.640153126329222,1.72860536054914e-42,1.82738280972338e-41
