"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",388,652,1040,0.373076923076923,2.42171897853177e-16,1.02566921443699e-15
"ANKRD11",2579,2571,5150,0.500776699029126,0.922296729917485,0.991124844090431
"ARY1",13,28,41,0.317073170731707,0.0275331558295875,0.046102028365821
"ARY2",15,60,75,0.2,1.58779907453794e-07,4.97050145072747e-07
"ARYL",0,2,2,0,0.5,0.6
"ATMIN",1741,1585,3326,0.523451593505713,0.00718693053466904,0.0129364749624043
"ATP2C2",7,1,8,0.875,0.0703125,0.103316326530612
"BANP",89,90,179,0.497206703910615,1,1
"BCO1",305,795,1100,0.277272727272727,6.83743083254894e-51,6.15368774929405e-50
"CA5A",6942,4201,11143,0.622992012922911,4.70792145475308e-150,1.69485172371111e-148
"CDH13",17,16,33,0.515151515151515,1,1
"CDK10",1306,754,2060,0.633980582524272,2.62391105877833e-34,1.71746905665491e-33
"CDT1",24,62,86,0.27906976744186,5.08365420184412e-05,0.000114382219541493
"CENPN",25,45,70,0.357142857142857,0.0224628954925094,0.0385078208443018
"CHMP1A",5674,4460,10134,0.559897375172686,1.63840744920439e-33,9.83044469522636e-33
"CHTF8",412,573,985,0.418274111675127,3.24029048771981e-07,9.13735297711798e-07
"CIDEC",1,1,2,0.5,1,1
"CMIP",806,689,1495,0.539130434782609,0.00268695135678602,0.0050910657286472
"COG8",788,942,1730,0.455491329479769,0.000232588586990015,0.00047846795037946
"COTL1",870,1094,1964,0.442973523421589,4.72535624883651e-07,1.21509160684367e-06
"CPNE7",1,156,157,0.00636942675159236,1.72972779190095e-45,1.38378223352076e-44
"CRISPLD2",7,15,22,0.318181818181818,0.133800506591797,0.192672729492188
"CYB5B",1948,1861,3809,0.51142032029404,0.163473553045291,0.226347996524249
"DPEP1",305,21,326,0.93558282208589,9.5371633428277e-66,1.14445960113932e-64
"DUSP15",20,8,28,0.714285714285714,0.0356981381773948,0.0546865095483495
"EMC8",20,16,36,0.555555555555556,0.617719317029696,0.709448764339561
"FANCA",88,131,219,0.401826484018265,0.00442977964798885,0.00817805473474865
"GAN",67,55,122,0.549180327868853,0.319308297475245,0.389664363020638
"GAS8",420,349,769,0.546163849154746,0.0115455492662562,0.0202751109065962
"GINS2",222,212,434,0.511520737327189,0.665780605328066,0.749003180994074
"GSE1",0,14,14,0,0.0001220703125,0.000258501838235294
"HAS3",2,3,5,0.4,1,1
"HSBP1",6165,7962,14127,0.436398386069229,1.01193547809296e-51,1.04084792032419e-50
"HSD17B2",20,1,21,0.952380952380952,2.09808349609375e-05,4.87296811995967e-05
"JPH3",21,20,41,0.51219512195122,1,1
"KCNG4",6,4,10,0.6,0.75390625,0.835096153846154
"KIAA0513",1,308,309,0.00323624595469256,5.94460536813397e-91,1.07002896626411e-89
"KLHDC4",60,307,367,0.163487738419619,4.55499690944184e-41,3.27959777479812e-40
"KLHL36",26,79,105,0.247619047619048,2.16585261701346e-07,6.49755785104038e-07
"LOC106888094",202,48,250,0.808,1.17461332312634e-23,6.04086851893544e-23
"LOC106888173",1117,2295,3412,0.327373974208675,3.92377212585566e-92,9.41705310205359e-91
"LOC106888185",958,588,1546,0.619663648124192,4.11251467723307e-21,1.85063160475488e-20
"LOC106888384",783,521,1304,0.600460122699387,4.11442663324066e-13,1.55915114522804e-12
"MLYCD",1052,832,1884,0.558386411889597,4.39552242811309e-07,1.17213931416349e-06
"MPHOSPH6",1443,1371,2814,0.512793176972281,0.180745446502302,0.240993928669736
"MTHFSD",13,11,24,0.541666666666667,0.838819742202759,0.91507608240301
"MVD",23,349,372,0.0618279569892473,5.69872659217362e-76,8.20616629273001e-75
"NIP7",1360,1257,2617,0.519679021780665,0.046144868852544,0.069217303278816
"PIEZO1",27,39,66,0.409090909090909,0.175285794443036,0.238124098111294
"PKD1L2",3,9,12,0.25,0.14599609375,0.206112132352941
"PLCG2",950,1267,2217,0.42850699142986,1.78688056144567e-11,6.12644763924231e-11
"PPP1R3E",8,15,23,0.347826086956522,0.210039615631104,0.270050934382848
"RPL13",3126,2797,5923,0.527773087962181,2.01765908507313e-05,4.84238180417552e-05
"SDR42E1",616,463,1079,0.570898980537535,3.57449767538239e-06,8.87461491819075e-06
"SLC22A31",200,174,374,0.53475935828877,0.196041529696925,0.25663618433052
"SLC7A5",0,1035,1035,0,5.4323092248711e-312,3.91126264190719e-310
"SNTB2",446,384,830,0.537349397590361,0.034168074217493,0.0539244477789313
"SPATA2L",1612,1395,3007,0.536082474226804,8.12790372742921e-05,0.000177336081325728
"SPG7",2565,2655,5220,0.491379310344828,0.218004577650616,0.275374203348147
"SPIRE2",844,1068,1912,0.441422594142259,3.29959968618149e-07,9.13735297711798e-07
"TANGO6",561,691,1252,0.448083067092652,0.000263519699060107,0.000527039398120215
"TCF25",316,602,918,0.344226579520697,2.4512843285132e-21,1.17661647768633e-20
"TERF2",1631,1250,2881,0.566122874002083,1.3432958898652e-12,4.83586520351471e-12
"TLDC1",54,48,102,0.529411764705882,0.620767668797116,0.709448764339561
"TMED6",2,6,8,0.25,0.2890625,0.358836206896552
"USP10",78,186,264,0.295454545454545,2.40298250205572e-11,7.86430637036418e-11
"UTP4",841,933,1774,0.474069898534386,0.030701219768502,0.0502383596211851
"VPS4A",4895,4165,9060,0.540286975717439,1.81754153967785e-14,7.27016615871141e-14
"VPS9D1",712,599,1311,0.543096872616323,0.00196845487581477,0.00383050678536929
"ZC3H18",37,31,68,0.544117647058823,0.544612223419262,0.642820985019457
"ZCCHC14",0,89,89,0,3.23117426778528e-27,1.78957344061954e-26
"ZNF276",641,720,1361,0.470977222630419,0.0344517305254283,0.0539244477789313
