"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",321,303,624,0.514423076923077,0.496190675699019,0.625
"ANKRD11",3825,3684,7509,0.509388733519776,0.106172051608616,0.180975087969231
"ARY1",80,89,169,0.473372781065089,0.538426965719619,0.662000367688056
"ARY2",64,123,187,0.342245989304813,1.91425115710641e-05,7.55625456752528e-05
"ARYL",7,2,9,0.777777777777778,0.1796875,0.275031887755102
"ATMIN",1560,1380,2940,0.530612244897959,0.000959348840269399,0.0030517578125
"ATP2C2",5,3,8,0.625,0.7265625,0.838341346153846
"BANP",24,15,39,0.615384615384615,0.199590866919608,0.287871442672511
"BCO1",30,59,89,0.337078651685393,0.00278526899630422,0.00835580698891265
"CA5A",1676,2118,3794,0.441750131787032,7.63452289874782e-13,5.72589217406086e-12
"CDH13",64,49,113,0.566371681415929,0.187598724745776,0.275880477567318
"CDH15",4,7,11,0.363636363636364,0.548828125,0.663904989919355
"CDK10",1391,728,2119,0.656441717791411,1.17995435977791e-47,4.42482884916717e-46
"CDT1",11,14,25,0.44,0.690037965774536,0.821473768779209
"CENPN",29,15,44,0.659090909090909,0.0487667659044747,0.0988515525090703
"CHMP1A",2260,1835,4095,0.551892551892552,3.3203153789301e-11,2.26385139472507e-10
"CHTF8",140,81,221,0.633484162895928,8.74665834509958e-05,0.000327999687941234
"CMIP",776,697,1473,0.526816021724372,0.0420843037485358,0.0876756328094496
"COG8",497,437,934,0.532119914346895,0.0534819169661196,0.10555641506471
"COTL1",2112,1601,3713,0.568812281174253,5.17194194081759e-17,4.30995161734799e-16
"CPNE7",1307,1616,2923,0.447143345877523,1.18410356095239e-08,6.83136669780224e-08
"CRISPLD2",9,20,29,0.310344827586207,0.0614283457398414,0.114133315426963
"CYB5B",719,616,1335,0.538576779026217,0.0052249623006531,0.0150720066364993
"DPEP1",7,0,7,1,0.015625,0.0418526785714286
"DUSP15",2,0,2,1,0.5,0.625
"EMC8",18,34,52,0.346153846153846,0.0364834000083599,0.0804780882537351
"FANCA",7,17,24,0.291666666666667,0.0639146566390992,0.114133315426963
"GAN",184,82,266,0.691729323308271,3.62808517422517e-10,2.26755323389073e-09
"GAS8",130,103,233,0.55793991416309,0.0882919572886776,0.153997599922112
"GINS2",118,7,125,0.944,3.98143732417019e-27,4.26582570446806e-26
"GSE1",6,0,6,1,0.03125,0.0732421875
"HAS3",25,22,47,0.531914893617021,0.770866994573028,0.862910814820553
"HSBP1",5115,6367,11482,0.445479881553736,1.49789654443023e-31,1.87237068053779e-30
"HSD17B2",17,5,22,0.772727272727273,0.0169005393981934,0.0422513484954835
"JPH3",84,86,170,0.494117647058824,0.938894973592397,1
"KCNG4",4,4,8,0.5,1,1
"KIAA0513",48,48,96,0.5,1,1
"KLHDC4",97,69,166,0.58433734939759,0.0357990157190586,0.0804780882537351
"KLHL36",62,80,142,0.436619718309859,0.153443750164343,0.24485704813459
"LOC106888094",73,36,109,0.669724770642202,0.000505034391530242,0.00172170815294401
"LOC106888173",352,99,451,0.780487804878049,2.61725486687454e-34,3.9258823003118e-33
"LOC106888185",57,19,76,0.75,1.48368993363723e-05,6.18204139015514e-05
"LOC106888312",0,1,1,0,1,1
"LOC106888384",1,2,3,0.333333333333333,1,1
"MC1R",7,6,13,0.538461538461538,1,1
"MLYCD",331,367,698,0.474212034383954,0.185208040749787,0.275880477567318
"MPHOSPH6",780,818,1598,0.48811013767209,0.354668601233149,0.472741377981086
"MTHFSD",12,7,19,0.631578947368421,0.359283447265625,0.472741377981086
"MVD",151,179,330,0.457575757575758,0.13707961875481,0.228466031258017
"NIP7",1272,1313,2585,0.492069632495164,0.431441355702195,0.557898304787322
"PIEZO1",28,12,40,0.7,0.0165890033749747,0.0422513484954835
"PKD1L2",0,5,5,0,0.0625,0.114133315426963
"PLCG2",27,40,67,0.402985074626866,0.142071379426376,0.231638118629961
"PPP1R3E",1,14,15,0.0666666666666667,0.0009765625,0.0030517578125
"RPL13",1334,1223,2557,0.52170512319124,0.0295847628350592,0.0715760391170788
"SDR42E1",66,19,85,0.776470588235294,3.04068333313948e-07,1.52034166656974e-06
"SLC22A31",193,110,303,0.636963696369637,2.14789129947131e-06,9.47599102707931e-06
"SLC7A5",141,110,251,0.561752988047809,0.0580639695151252,0.111661479836779
"SNTB2",133,64,197,0.6751269035533,9.93275071220644e-07,4.65597689634677e-06
"SPATA2L",3273,2342,5615,0.582902938557435,1.59485980779482e-35,2.9903621396153e-34
