"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",455,374,829,0.548854041013269,0.00542923218218733,0.0108584643643747
"ANKRD11",3382,3056,6438,0.525318421870146,5.09335486903281e-05,0.000148882680787113
"ARY1",121,170,291,0.415807560137457,0.00481078642645086,0.0098816153624396
"ARY2",412,916,1328,0.310240963855422,2.17981999037482e-44,2.76110532114143e-43
"ARYL",3,6,9,0.333333333333333,0.5078125,0.632684426229508
"ATMIN",1733,1466,3199,0.541731791184745,2.53134400375046e-06,8.36444105587108e-06
"ATP2C2",6,2,8,0.75,0.2890625,0.385416666666667
"BANP",31,16,47,0.659574468085106,0.0399860568260521,0.0723557218757134
"BCO1",99,232,331,0.299093655589124,1.90073681974356e-13,1.111199986927e-12
"CA5A",3917,5015,8932,0.438535602328706,3.19001823858467e-31,2.69379317924928e-30
"CDH13",265,191,456,0.581140350877193,0.000614173986386446,0.00160955941259896
"CDH15",11,14,25,0.44,0.690037965774536,0.804774856047281
"CDK10",2081,960,3041,0.684314370272937,7.53832415780939e-94,2.86456317996757e-92
"CDT1",15,25,40,0.375,0.153859944162832,0.235319993252332
"CENPN",32,28,60,0.533333333333333,0.698883427620007,0.804774856047281
"CHMP1A",3378,3130,6508,0.519053472649047,0.0021978792245535,0.00491290650194311
"CHTF8",154,219,373,0.412868632707775,0.000896110592641186,0.00219691629163646
"CMIP",1235,974,2209,0.559076505205976,3.05729435773297e-08,1.22291774309319e-07
"COG8",744,690,1434,0.518828451882845,0.161612325876359,0.23841554122887
"COTL1",3612,3055,6667,0.541772911354432,9.53966138212996e-12,5.17867332172769e-11
"CPNE7",1333,1407,2740,0.486496350364964,0.163126422946069,0.23841554122887
"CRISPLD2",18,14,32,0.5625,0.596614895854146,0.719725906109763
"CYB5B",1271,1102,2373,0.535608933839022,0.000560459063002414,0.00152124602814941
"DPEP1",23,8,31,0.741935483870968,0.0106738405302167,0.0208003046229864
"DUSP15",3,0,3,1,0.25,0.339285714285714
"EMC8",13,16,29,0.448275862068966,0.711071103811264,0.806588117756061
"FANCA",16,27,43,0.372093023255814,0.126289474385431,0.204212767091334
"GAN",167,84,251,0.665338645418327,1.77080000105179e-07,6.72904000399678e-07
"GAS8",248,216,464,0.53448275862069,0.150032832357544,0.235319993252332
"GINS2",172,17,189,0.91005291005291,1.89547348319403e-33,1.80069980903433e-32
"GSE1",10,0,10,1,0.001953125,0.00449810606060606
"HAS3",20,20,40,0.5,1,1
"HSBP1",6290,8040,14330,0.43893928820656,1.84261986054197e-48,3.50097773502975e-47
"HSD17B2",32,0,32,1,4.65661287307739e-10,2.35935052235921e-09
"JPH3",56,41,97,0.577319587628866,0.154815785034429,0.235319993252332
"KCNG4",11,22,33,0.333333333333333,0.0801433124579489,0.132410690147916
"KIAA0513",92,83,175,0.525714285714286,0.545472657847898,0.668643903168391
"KLHDC4",164,75,239,0.686192468619247,8.5190936316382e-09,3.80853597649708e-08
"KLHL36",44,77,121,0.363636363636364,0.00345093997018255,0.00749346964953926
"LOC106888094",120,85,205,0.585365853658537,0.0173510904631474,0.0321629969560782
"LOC106888173",1156,520,1676,0.689737470167064,1.37687275500664e-55,3.48807764601681e-54
"LOC106888185",137,68,205,0.668292682926829,1.64554578004342e-06,5.68461269469545e-06
"LOC106888312",1,0,1,1,1,1
"LOC106888384",9,52,61,0.147540983606557,1.8028023783881e-08,7.6118322643053e-08
"MC1R",2,3,5,0.4,1,1
"MLYCD",628,616,1244,0.504823151125402,0.75514882041379,0.831758121035479
"MPHOSPH6",1278,1075,2353,0.54313642158946,3.09039279413448e-05,9.39479409416883e-05
"MTHFSD",16,17,33,0.484848484848485,1,1
"MVD",149,184,333,0.447447447447447,0.0622734392572783,0.107563213262572
"NIP7",1760,1499,3259,0.540042957962565,5.1962463996748e-06,1.64547802656369e-05
"PABPN1L",0,1,1,0,1,1
"PIEZO1",22,14,36,0.611111111111111,0.24298495403491,0.335761027393693
"PKD1L2",0,13,13,0,0.000244140625,0.000687210648148148
"PLCG2",195,35,230,0.847826086956522,4.08149446890852e-28,3.10193579637047e-27
"PPP1R3E",4,10,14,0.285714285714286,0.1795654296875,0.257490050117925
"RPL13",2036,1673,3709,0.548935022917228,2.70413779813244e-09,1.28446545411291e-08
"SDR42E1",214,56,270,0.792592592592593,6.17368524026207e-23,3.91000065216598e-22
"SLC22A31",160,217,377,0.424403183023873,0.00386654775734615,0.0081627119321752
"SLC7A5",297,252,549,0.540983606557377,0.0602997423333593,0.10657628877524
"SNTB2",44,48,92,0.478260869565217,0.7546517496105,0.831758121035479
"SPATA2L",3107,2142,5249,0.591922270908744,1.29459191210875e-40,1.40555693314664e-39
"SPG7",3445,3520,6965,0.494615936826992,0.375247762255735,0.4917039643351
"SPIRE2",2119,2110,4229,0.501064081343107,0.902094178667743,0.965621937728851
"TANGO6",457,1007,1464,0.312158469945355,8.44036041698713e-48,1.28293478338204e-46
"TCF25",397,434,831,0.477737665463297,0.211703077691839,0.29795247971444
"TERF2",939,806,1745,0.53810888252149,0.00157077647934162,0.00373059413843634
"TLDC1",27,29,56,0.482142857142857,0.893853094835023,0.965621937728851
"TMED6",0,2,2,0,0.5,0.632684426229508
"TUBB3",489,0,489,1,1.25130193448944e-147,9.50989470211973e-146
"USP10",64,132,196,0.326530612244898,1.34975880755527e-06,4.88484139877144e-06
"UTP4",570,510,1080,0.527777777777778,0.072554814956605,0.122537020815599
"VPS4A",4835,4877,9712,0.497837726523888,0.677386796874235,0.804396821288154
"VPS9D1",1197,743,1940,0.617010309278351,5.04658975720467e-25,3.48673474134141e-24
"ZC3H18",25,19,44,0.568181818181818,0.451380832396126,0.581439716306875
"ZCCHC14",12,36,48,0.25,0.000717269673394583,0.00181708317259961
"ZNF276",517,440,957,0.540229885057471,0.0139786865747522,0.0265595044920292
