"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",682,809,1491,0.457411133467471,0.00109512725902543,0.00234235552624884
"ANKRD11",5752,5307,11059,0.52011935979745,2.41498214486224e-05,6.19845417181309e-05
"ARY1",179,282,461,0.388286334056399,1.8470994754957e-06,5.26765405974699e-06
"ARY2",267,701,968,0.275826446280992,1.4760459311231e-45,1.42069420870598e-44
"ARYL",8,5,13,0.615384615384615,0.5810546875,0.699081420898437
"ATMIN",2182,1679,3861,0.565138565138565,5.9564453946344e-16,2.69791938462852e-15
"ATP2C2",7,5,12,0.583333333333333,0.7744140625,0.839857504401409
"BANP",23,30,53,0.433962264150943,0.410102716374692,0.509321115497601
"BCO1",157,365,522,0.300766283524904,4.12854716934429e-20,1.98686332524694e-19
"CA5A",6062,5526,11588,0.523127373144632,6.6687757262637e-07,1.9749835804704e-06
"CDH13",106,114,220,0.481818181818182,0.637069715088798,0.75468258556673
"CDH15",40,40,80,0.5,1,1
"CDK10",2593,1065,3658,0.70885729907053,5.65859748984055e-145,1.45237335572574e-143
"CDT1",7,34,41,0.170731707317073,2.53208036156139e-05,6.28936089807185e-05
"CENPN",41,132,173,0.236994219653179,2.36965303429346e-12,7.93318624524334e-12
"CHMP1A",4556,3860,8416,0.541349809885932,3.45286647168444e-14,1.39931957010369e-13
"CHTF8",219,337,556,0.393884892086331,6.36634743796299e-07,1.9608350108926e-06
"CIDEC",1,0,1,1,1,1
"CMIP",1777,1854,3631,0.489396860369044,0.207213377167929,0.301045849847746
"COG8",776,718,1494,0.519410977242303,0.140270997496618,0.214499925800607
"COTL1",5332,4261,9593,0.555821953507766,7.76256080869637e-28,4.98097651891351e-27
"CPNE7",140,351,491,0.285132382892057,5.94851103300141e-22,3.05356899694072e-21
"CRISPLD2",21,24,45,0.466666666666667,0.765991824244795,0.839857504401409
"CYB5B",1429,1355,2784,0.513290229885057,0.166491146412091,0.246534966802519
"DPEP1",16,4,20,0.8,0.0118179321289063,0.0227495193481445
"DUSP15",4,1,5,0.8,0.375,0.479671369241273
"EMC8",23,21,44,0.522727272727273,0.880395821280674,0.941534419980721
