"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",544,745,1289,0.422032583397983,2.38410809674626e-08,7.83349803216627e-08
"ANKRD11",705,640,1345,0.524163568773234,0.0809300053685396,0.139604259260731
"ARY1",314,442,756,0.415343915343915,3.66716728328044e-06,1.0121381701854e-05
"ARY2",81,69,150,0.54,0.369161469661789,0.47170632234562
"ARYL",30,26,56,0.535714285714286,0.688879760723341,0.792211724831842
"ATMIN",537,484,1021,0.525954946131244,0.103608748089317,0.174365941906411
"ATP2C2",12,3,15,0.8,0.03515625,0.0673828125
"BANP",3,1,4,0.75,0.625,0.730932203389831
"BCO1",11174,5469,16643,0.671393378597609,4.94065645841247e-324,1.13635098543487e-322
"CA5A",2963,2318,5281,0.561067979549328,7.13166355773155e-19,5.46760872759419e-18
"CDH13",0,1,1,0,1,1
"CDK10",480,228,708,0.677966101694915,1.49061920660109e-21,1.46932464650679e-20
"CDT1",4,5,9,0.444444444444444,1,1
"CENPN",6,5,11,0.545454545454545,1,1
"CHMP1A",1256,734,1990,0.631155778894472,7.31176552385865e-32,8.40853035243745e-31
"CHTF8",91,88,179,0.508379888268156,0.881223473418517,0.935452610244272
"CIDEC",71,47,118,0.601694915254237,0.0337881754718259,0.0673828125
"CMIP",265,468,733,0.361527967257844,5.97033267947167e-14,3.43294129069621e-13
"COG8",82,78,160,0.5125,0.812615565189885,0.904362483840356
"COTL1",688,506,1194,0.576214405360134,1.53860930359858e-07,4.61582791079575e-07
"CPNE7",0,4,4,0,0.125,0.196022727272727
"CRISPLD2",0,4,4,0,0.125,0.196022727272727
"CYB5B",1035,658,1693,0.611340815121087,4.47569356675697e-20,3.86028570132789e-19
"DPEP1",201,2645,2846,0.0706254392129304,0,0
"DUSP15",2,0,2,1,0.5,0.594827586206897
"EMC8",15,12,27,0.555555555555556,0.701108038425446,0.793056633628783
"FANCA",0,15,15,0,6.10351562500001e-05,0.000145221578663793
"GAN",95,44,139,0.683453237410072,1.81679562270437e-05,4.64292214691116e-05
"GAS8",64,28,92,0.695652173913043,0.000222501129575803,0.000511752598024347
"GINS2",33,25,58,0.568965517241379,0.358143301806139,0.46626203442686
"GSE1",0,2,2,0,0.5,0.594827586206897
"HSBP1",1231,1178,2409,0.511000415110004,0.289387881496477,0.399355276465139
"HSD17B2",15,6,21,0.714285714285714,0.0783538818359376,0.138626098632813
"KIAA0513",0,3,3,0,0.25,0.352040816326531
"KLHDC4",5,63,68,0.0735294117647059,7.65106294292605e-14,4.06094879278382e-13
"KLHL36",0,5,5,0,0.0625,0.113486842105263
"LOC106888094",1317,496,1813,0.726420297848869,1.20946237338984e-85,2.08632259409747e-84
"LOC106888173",30,24,54,0.555555555555556,0.496617435317934,0.594827586206897
"LOC106888185",240,142,382,0.628272251308901,6.06447745279136e-07,1.74353726767752e-06
"LOC106888312",0,114,114,0,9.62964972193613e-35,1.32889166162719e-33
"LOC106888384",2279,2147,4426,0.514911884319928,0.0489304950798898,0.0912487610949296
"MLYCD",257,198,455,0.564835164835165,0.00648324024846667,0.0135558659740667
"MPHOSPH6",445,574,1019,0.436702649656526,5.95026703905722e-05,0.000145221578663793
"MTHFSD",13,15,28,0.464285714285714,0.850554019212723,0.93155916389965
"MVD",50,1953,2003,0.0249625561657514,0,0
"NIP7",1517,1527,3044,0.498357424441524,0.870423540769946,0.935452610244272
"PIEZO1",0,3,3,0,0.25,0.352040816326531
"PKD1L2",6,1,7,0.857142857142857,0.125,0.196022727272727
"PLCG2",405,575,980,0.413265306122449,6.24754425095372e-08,1.9594570605264e-07
"RPL13",2335,2739,5074,0.460189199842333,1.50971121153629e-08,5.20850367980022e-08
"SDR42E1",182,312,494,0.368421052631579,5.32119176745261e-09,2.0397901775235e-08
"SLC22A31",0,40,40,0,1.81898940354586e-12,7.84439180279152e-12
"SLC7A5",0,13,13,0,0.000244140625,0.000543409778225807
"SNTB2",56,41,97,0.577319587628866,0.154815785034429,0.235378967209739
"SPATA2L",540,325,865,0.624277456647399,2.60352109165794e-13,1.19761970216265e-12
"SPG7",601,725,1326,0.453242835595777,0.00072482653723806,0.00156290722091957
"SPIRE2",3,12,15,0.2,0.03515625,0.0673828125
"TANGO6",168,196,364,0.461538461538462,0.15691931147316,0.235378967209739
"TCF25",181,352,533,0.339587242026266,1.10954147762066e-13,5.46845442541611e-13
"TERF2",460,300,760,0.605263157894737,7.11149754568109e-09,2.58259647711576e-08
"TLDC1",13,20,33,0.393939393939394,0.296206368599087,0.400749792810529
"TMED6",0,2,2,0,0.5,0.594827586206897
"USP10",6,12,18,0.333333333333333,0.237884521484375,0.349234723030253
"UTP4",499,288,787,0.634053367217281,5.05555173639585e-14,3.19007619038395e-13
"VPS4A",1916,1477,3393,0.564692012967875,5.08562870930774e-14,3.19007619038395e-13
"VPS9D1",23,16,39,0.58974358974359,0.336783635189932,0.446885977463564
"ZC3H18",4,4,8,0.5,1,1
"ZCCHC14",0,32,32,0,4.65661287307739e-10,1.89003698966082e-09
"ZNF276",59,117,176,0.335227272727273,1.46771460842536e-05,3.89508876851346e-05
