"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",514,1001,1515,0.339273927392739,2.20069283237056e-36,1.3754330202316e-35
"ANKRD11",4669,4345,9014,0.517972043487908,0.000667951706822412,0.00128452251312002
"ARY1",139,353,492,0.282520325203252,1.63523752439976e-22,6.81348968499902e-22
"ARY2",239,644,883,0.270668176670442,1.24598677648876e-43,8.49536438515061e-43
"ARYL",14,14,28,0.5,1,1
"ATMIN",1821,1648,3469,0.524935139809743,0.00349110688836951,0.0063861711372613
"ATP2C2",9,0,9,1,0.00390625,0.00697544642857144
"BANP",18,21,39,0.461538461538462,0.749258624760841,0.814411548653088
"BCO1",116,319,435,0.266666666666667,5.48351433970298e-23,2.41919750281014e-22
"CA5A",5201,7419,12620,0.412123613312203,3.91918126063158e-87,5.87877189094737e-86
"CDH13",118,149,267,0.441947565543071,0.0661607949194663,0.0954242234415379
"CDH15",11,24,35,0.314285714285714,0.0409595915116371,0.063999361736933
"CDK10",2490,1052,3542,0.702992659514399,1.57990094234347e-132,3.94975235585868e-131
"CDT1",8,30,38,0.210526315789474,0.000471986742923037,0.000931552782084941
"CENPN",65,115,180,0.361111111111111,0.000239076862716274,0.00049487964527027
"CHMP1A",4253,3200,7453,0.570642694217094,2.88978642309636e-34,1.54809986951591e-33
"CHTF8",193,239,432,0.446759259259259,0.0302646982468503,0.0482947312449739
"CMIP",1538,1539,3077,0.499837504062398,1,1
"COG8",823,673,1496,0.550133689839572,0.00011559538997241,0.000254989830821492
"COTL1",4531,3461,7992,0.566941941941942,4.7707628856811e-33,2.38538144284055e-32
"CPNE7",112,219,331,0.338368580060423,4.19026909177923e-09,1.25708072753377e-08
"CRISPLD2",7,23,30,0.233333333333333,0.0052228793501854,0.00890263525599785
"CYB5B",1396,1181,2577,0.541715172681412,2.46626985131106e-05,5.60515875297968e-05
"DPEP1",28,0,28,1,7.45058059692383e-09,2.06960572136773e-08
"DUSP15",3,0,3,1,0.25,0.317796610169492
"EMC8",22,16,38,0.578947368421053,0.417692190836533,0.51355597234
"FANCA",43,26,69,0.623188405797101,0.0532893638165138,0.0799340457247707
"GAN",281,212,493,0.569979716024341,0.00216267097107529,0.00405500807076617
"GAS8",294,356,650,0.452307692307692,0.016662552067036,0.0277709201117266
"GINS2",136,138,274,0.496350364963504,0.951841990632753,0.991502073575784
"GSE1",0,13,13,0,0.000244140625,0.00049487964527027
"HAS3",21,26,47,0.446808510638298,0.560064629580213,0.636437079068424
"HSBP1",6422,8318,14740,0.435685210312076,4.54710050378475e-55,4.87189339691223e-54
"HSD17B2",21,0,21,1,9.53674316406249e-07,2.38418579101562e-06
"JPH3",63,67,130,0.484615384615385,0.792582522794096,0.837235059289538
"KCNG4",49,31,80,0.6125,0.0566644263451211,0.0833300387428251
"KIAA0513",1,166,167,0.00598802395209581,1.79609788518196e-48,1.49674823765163e-47
"KLHDC4",134,170,304,0.440789473684211,0.0445306594750483,0.0681591726658903
"KLHL36",0,149,149,0,2.80259692864966e-45,2.10194769648724e-44
"LOC106888094",245,104,349,0.702005730659026,2.98477168200162e-14,1.06598988642915e-13
"LOC106888173",1692,1046,2738,0.617969320672023,3.1751702208058e-35,1.83182897354181e-34
"LOC106888185",204,120,324,0.62962962962963,3.55677487639576e-06,8.33619111655256e-06
"LOC106888384",52,57,109,0.477064220183486,0.701811182064684,0.774056450806637
"MC1R",9,3,12,0.75,0.14599609375,0.199085582386364
"MLYCD",693,953,1646,0.421020656136087,1.58618419253022e-10,4.95682560165695e-10
"MPHOSPH6",1146,1203,2349,0.48786717752235,0.247905634361766,0.317796610169492
"MTHFSD",15,25,40,0.375,0.153859944162832,0.206062425218079
"MVD",31,560,591,0.0524534686971235,1.18410712240521e-126,2.22020085450978e-125
"NIP7",1993,1947,3940,0.505837563451777,0.473434422253811,0.563612407445013
"PIEZO1",24,30,54,0.444444444444444,0.496617435317934,0.576923076923077
"PKD1L2",0,13,13,0,0.000244140625,0.00049487964527027
"PLCG2",324,132,456,0.710526315789474,1.06105199903855e-19,3.97894499639456e-19
"PPP1R3E",8,8,16,0.5,1,1
"RPL13",2455,2064,4519,0.543261783580438,6.43486234964905e-09,1.85621029316799e-08
"SDR42E1",269,132,401,0.670822942643391,6.98254372384648e-12,2.27691643168907e-11
"SLC22A31",163,219,382,0.426701570680628,0.00482751685980901,0.0084200875461785
"SLC7A5",0,482,482,0,1.6016664761465e-145,6.00624928554939e-144
"SNTB2",44,60,104,0.423076923076923,0.140956288212309,0.195772622517095
"SPATA2L",3888,2672,6560,0.592682926829268,3.7588927380213e-51,3.52396194189497e-50
"SPG7",3806,3873,7679,0.495637452793332,0.451351361045133,0.545989549651371
"SPIRE2",3038,2609,5647,0.537984770674695,1.2108781222825e-08,3.24342354182813e-08
"TANGO6",697,1003,1700,0.41,1.19761283768154e-13,4.08277103755071e-13
"TCF25",405,723,1128,0.359042553191489,2.06336645530989e-21,8.14486758674955e-21
"TERF2",1248,1024,2272,0.549295774647887,2.84043884020002e-06,6.87202945209681e-06
"TLDC1",48,75,123,0.390243902439024,0.0186934254092541,0.030478410993349
"TMED6",0,2,2,0,0.5,0.576923076923077
"TUBB3",629,2,631,0.996830427892235,4.47529173774568e-185,3.35646880330926e-183
"USP10",39,102,141,0.276595744680851,1.1042203333801e-07,2.85574224150025e-07
"UTP4",525,474,999,0.525525525525526,0.11362028582826,0.160783423341878
"VPS4A",5902,6000,11902,0.495883044866409,0.373937772168571,0.467422215210714
"VPS9D1",1627,789,2416,0.673427152317881,2.39215135970465e-66,2.99018919963081e-65
"WFDC1",0,3,3,0,0.25,0.317796610169492
"ZC3H18",30,26,56,0.535714285714286,0.688879760723341,0.771134060511202
"ZCCHC14",0,81,81,0,8.2718061255303e-25,3.87740912134233e-24
"ZNF276",589,578,1167,0.50471293916024,0.769744537511152,0.82472629019052
