"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",543,791,1334,0.407046476761619,1.18672122654542e-11,4.39086853821805e-11
"ANKRD11",4744,4490,9234,0.513753519601473,0.00846373969389743,0.0139181497188536
"ARY1",82,164,246,0.333333333333333,1.87679780121244e-07,4.78907025136967e-07
"ARY2",243,563,806,0.301488833746898,4.6509080774156e-30,2.86805998107295e-29
"ARYL",3,6,9,0.333333333333333,0.5078125,0.56936553030303
"ATMIN",1893,1711,3604,0.525249722530522,0.00256508026108057,0.00462965705658444
"ATP2C2",3,3,6,0.5,1,1
"BANP",22,25,47,0.468085106382979,0.770866994573028,0.826726921716001
"BCO1",99,219,318,0.311320754716981,1.44361044448688e-11,5.08700823295378e-11
"CA5A",3288,4311,7599,0.432688511646269,7.80210908255423e-32,5.77356072109013e-31
"CDH13",73,80,153,0.477124183006536,0.62777090720037,0.693358912430259
"CDH15",5,3,8,0.625,0.7265625,0.790670955882353
"CDK10",2200,984,3184,0.690954773869347,1.95987983727696e-105,3.62577769896237e-104
"CDT1",10,47,57,0.175438596491228,7.51304309709597e-07,1.79343609414549e-06
"CENPN",20,76,96,0.208333333333333,7.31936798952147e-09,2.16653292489835e-08
"CHMP1A",3410,2618,6028,0.565693430656934,1.93053990608522e-24,1.02042823607361e-23
"CHTF8",262,279,541,0.484288354898336,0.49155504050379,0.568360515582507
"CMIP",1358,982,2340,0.58034188034188,7.93340800603147e-15,3.45336583791958e-14
"COG8",630,705,1335,0.471910112359551,0.0427954816858283,0.0646299111173734
"COTL1",6284,5357,11641,0.539816166995963,8.92583953394555e-18,4.40341417007981e-17
"CPNE7",2267,2633,4900,0.46265306122449,1.82224664450073e-07,4.78907025136967e-07
"CRISPLD2",13,32,45,0.288888888888889,0.00660882284228138,0.0111148384165641
"CYB5B",1018,890,1908,0.533542976939203,0.00363267980906358,0.0064004358540644
"DPEP1",17,5,22,0.772727272727273,0.0169005393981934,0.0266093599035385
"DUSP15",0,2,2,0,0.5,0.569230769230769
"EMC8",30,29,59,0.508474576271186,1,1
"FANCA",30,17,47,0.638297872340426,0.0789406936814886,0.112338679469811
"GAN",241,130,371,0.649595687331536,8.77680299038927e-09,2.4980131588031e-08
"GAS8",314,380,694,0.452449567723343,0.013553736562934,0.0218038370795026
"GINS2",121,133,254,0.476377952755905,0.490142925555744,0.568360515582507
"GSE1",0,4,4,0,0.125,0.168181818181818
"HAS3",22,13,35,0.628571428571429,0.175465248990804,0.231864793309277
"HSBP1",9070,11301,20371,0.445240783466693,3.89715407732143e-55,4.80649002869643e-54
"HSD17B2",11,0,11,1,0.0009765625,0.00185296474358974
"JPH3",43,61,104,0.413461538461538,0.0950436747994082,0.130245035836226
"KCNG4",2,15,17,0.117647058823529,0.002349853515625,0.00434722900390625
"KIAA0513",1,128,129,0.00775193798449612,3.82035664017243e-37,3.5338298921595e-36
"KLHDC4",133,199,332,0.400602409638554,0.000346252622028449,0.000674281421844875
"KLHL36",0,196,196,0,1.99136488891556e-59,2.94722003559503e-58
"LOC106888094",114,51,165,0.690909090909091,1.03934807854329e-06,2.33776405018657e-06
"LOC106888173",946,441,1387,0.682047584715213,1.18809957915087e-42,1.25599098367378e-41
"LOC106888185",109,56,165,0.660606060606061,4.4872548949118e-05,9.48733892067066e-05
"LOC106888384",30,20,50,0.6,0.202638751064541,0.263074869803088
"MC1R",1,0,1,1,1,1
"MLYCD",588,822,1410,0.417021276595745,5.00472929500423e-10,1.54312486595964e-09
"MPHOSPH6",1165,1306,2471,0.47146904087414,0.00484682141697965,0.00834104150829057
"MTHFSD",16,9,25,0.64,0.229522943496704,0.292839617564761
"MVD",24,537,561,0.0427807486631016,2.56255115788655e-127,9.48143928418025e-126
"NIP7",2034,1792,3826,0.531625718766336,9.72169447103211e-05,0.000194433889420642
"PIEZO1",13,11,24,0.541666666666667,0.838819742202759,0.886752298900059
"PKD1L2",0,5,5,0,0.0625,0.0906862745098039
"PLCG2",145,57,202,0.717821782178218,4.96450857555885e-10,1.54312486595964e-09
"PPP1R3E",4,9,13,0.307692307692308,0.266845703125,0.334687831038136
"RPL13",2522,2093,4615,0.546478873239437,2.88813160379482e-10,9.71462448549168e-10
"SDR42E1",170,88,258,0.65891472868217,3.69324823885489e-07,9.11001232250874e-07
"SLC22A31",173,189,362,0.477900552486188,0.430513590377746,0.522262388327102
"SLC7A5",0,452,452,0,1.71977628353716e-136,1.2726344498175e-134
"SNTB2",58,82,140,0.414285714285714,0.0515235685816224,0.0762548815008011
"SPATA2L",3008,2464,5472,0.549707602339181,2.03537042019211e-13,8.36763394967869e-13
"SPG7",3791,3695,7486,0.506411969008816,0.2722074182463,0.33572248250377
"SPIRE2",2254,1937,4191,0.537819136244333,1.04251640075888e-06,2.33776405018657e-06
"TANGO6",424,825,1249,0.339471577261809,3.40146684844619e-30,2.28825951622744e-29
"TCF25",297,602,899,0.330367074527253,1.32842555640945e-24,7.56180701340761e-24
"TERF2",1223,866,2089,0.585447582575395,5.82317859235518e-15,2.69322009896427e-14
"TLDC1",19,36,55,0.345454545454545,0.0300289454118925,0.0462946241766676
"TMED6",0,1,1,0,1,1
"TUBB3",366,0,366,1,1.33061245000253e-110,3.28217737667291e-109
"USP10",31,80,111,0.279279279279279,3.68163292524442e-06,8.01296577847316e-06
"UTP4",672,481,1153,0.582827406764961,2.04819765661089e-08,5.61357876256319e-08
"VPS4A",4448,4826,9274,0.47962044425275,9.02962716086751e-05,0.000185609002751165
"VPS9D1",889,606,1495,0.594648829431438,2.5763008691825e-13,1.00340139115529e-12
"ZC3H18",25,19,44,0.568181818181818,0.451380832396126,0.538744864472796
"ZCCHC14",0,113,113,0,1.92592994438725e-34,1.5835423987184e-33
"ZNF276",411,462,873,0.470790378006873,0.0905421426415967,0.126417331235437
