"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",371,662,1033,0.359148112294289,1.05431327871348e-19,6.24477865084137e-19
"ANKRD11",3026,2852,5878,0.514800952705002,0.0240324539832918,0.0402282381894232
"ARY1",82,162,244,0.336065573770492,3.36778204941444e-07,1.23485341811863e-06
"ARY2",236,479,715,0.33006993006993,6.28180295579095e-20,4.03082356329919e-19
"ARYL",1,9,10,0.1,0.021484375,0.0367621527777778
"ATMIN",1057,935,1992,0.530622489959839,0.00669207879553019,0.0135602649277849
"ATP2C2",7,0,7,1,0.015625,0.0286458333333333
"BANP",14,8,22,0.636363636363636,0.28627872467041,0.373617996603755
"BCO1",86,164,250,0.344,9.19577497067526e-07,2.95031113642498e-06
"CA5A",3417,4031,7448,0.458780880773362,1.18660696259598e-12,5.71054600749314e-12
"CDH13",79,82,161,0.490683229813665,0.874817867201544,0.990602584919395
"CDH15",4,15,19,0.210526315789474,0.0192108154296875,0.0336189270019532
"CDK10",1555,831,2386,0.651718357082984,2.51521518966085e-50,4.84178924009714e-49
"CDT1",3,27,30,0.1,8.43033194541932e-06,2.40420577702699e-05
"CENPN",15,34,49,0.306122448979592,0.00939924152387309,0.0180935399334557
"CHMP1A",2565,1802,4367,0.587359743531028,6.55072232975991e-31,6.30507024239391e-30
"CHTF8",122,157,279,0.437275985663082,0.0416053575561134,0.0640722506364146
"CMIP",1011,1023,2034,0.497050147492625,0.807313200258798,0.941865400301931
"COG8",563,407,970,0.580412371134021,6.13217825414217e-07,2.14626238894976e-06
"COTL1",2593,2289,4882,0.53113478082753,1.43874332708757e-05,3.79008631552419e-05
"CPNE7",104,178,282,0.368794326241135,1.23875196593818e-05,3.40656790633e-05
"CRISPLD2",10,50,60,0.166666666666667,1.61638145661571e-07,6.2230686079705e-07
"CYB5B",871,793,1664,0.5234375,0.0590447173008095,0.0891459457286732
"DPEP1",17,0,17,1,1.52587890625e-05,3.79008631552419e-05
"DUSP15",1,0,1,1,1,1
"EMC8",13,16,29,0.448275862068966,0.711071103811264,0.855507421772927
"FANCA",16,15,31,0.516129032258065,1,1
"GAN",149,97,246,0.605691056910569,0.00110492004051449,0.0023633011977671
"GAS8",151,213,364,0.414835164835165,0.0013549105261044,0.00281967866243348
"GINS2",74,89,163,0.45398773006135,0.272783916510124,0.362144165022061
"GSE1",0,8,8,0,0.0078125,0.0154246794871795
"HAS3",14,16,30,0.466666666666667,0.855535551905632,0.983227425324384
"HSBP1",4173,5495,9668,0.431630119983451,2.84531878586438e-41,3.12985066445082e-40
"HSD17B2",17,0,17,1,1.52587890625e-05,3.79008631552419e-05
"JPH3",34,34,68,0.5,1,1
"KCNG4",36,21,57,0.631578947368421,0.0627366803558286,0.0926894653573579
"KIAA0513",0,91,91,0,8.07793566946318e-28,6.91112273942961e-27
"KLHDC4",82,113,195,0.420512820512821,0.0314219144901498,0.0493772941988069
"KLHL36",0,89,89,0,3.23117426778528e-27,2.48800418619467e-26
"LOC106888094",133,124,257,0.517509727626459,0.617847118689505,0.779905379329375
"LOC106888173",989,637,1626,0.608241082410824,2.36248826209908e-18,1.29936854415449e-17
"LOC106888185",137,100,237,0.578059071729958,0.0191728311653346,0.0336189270019532
"LOC106888312",1,0,1,1,1,1
"LOC106888384",25,57,82,0.304878048780488,0.000534721491328178,0.00117638728092199
"MC1R",4,2,6,0.666666666666667,0.6875,0.840277777777778
"MLYCD",475,589,1064,0.446428571428571,0.000525843485590614,0.00117638728092199
