"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",215,339,554,0.388086642599278,1.54740819076756e-07,3.92010074994449e-07
"ANKRD11",847,825,1672,0.506578947368421,0.607564602978467,0.717597223690624
"ARY1",65,113,178,0.365168539325843,0.000396946597350913,0.000718284319015938
"ARY2",13,678,691,0.0188133140376266,2.32969200832933e-181,5.90188642110097e-180
"ARYL",9,6,15,0.6,0.60723876953125,0.717597223690624
"ATMIN",1547,1384,2931,0.527806209484817,0.00276257878249415,0.00466568861043457
"ATP2C2",4,0,4,1,0.125,0.175925925925926
"BANP",15,12,27,0.555555555555556,0.701108038425446,0.783591337063734
"BCO1",652,867,1519,0.429229756418696,3.80578959091155e-08,9.97379341066474e-08
"CA5A",2222,1269,3491,0.636493841306216,3.97051529057693e-59,2.51465968403206e-58
"CDH13",24,73,97,0.247422680412371,6.4047323986705e-07,1.43164606558517e-06
"CDH15",2,4,6,0.333333333333333,0.6875,0.779850746268657
"CDK10",2269,1465,3734,0.60765934654526,9.72950750874424e-40,4.62151606665351e-39
"CDT1",26,152,178,0.146067415730337,7.40112204338887e-23,2.67850131094073e-22
"CENPN",4316,1334,5650,0.763893805309734,4.94065645841247e-324,3.75489890839347e-322
"CHMP1A",4928,3158,8086,0.609448429384121,7.67950108762147e-87,7.2955260332404e-86
"CHTF8",879,1505,2384,0.368708053691275,6.20531641890982e-38,2.77414145786557e-37
"CIDEC",9,7,16,0.5625,0.803619384765625,0.845982703491351
"CMIP",481,720,1201,0.400499583680266,5.58225338827084e-12,1.57130095373549e-11
"COG8",1042,736,1778,0.586051743532058,4.14183437683619e-13,1.31158088599813e-12
"COTL1",86,100,186,0.462365591397849,0.340506919229185,0.446181480369277
"CPNE7",43,105,148,0.290540540540541,3.63931561950944e-07,8.64337459633493e-07
"CRISPLD2",33,83,116,0.28448275862069,3.86542724435296e-06,7.93979650191419e-06
"CYB5B",2617,1895,4512,0.580008865248227,5.51778395778761e-27,2.20711358311504e-26
"DPEP1",487,95,582,0.836769759450172,2.09154268724927e-64,1.44506585664495e-63
"DUSP15",0,1,1,0,1,1
"EMC8",25,22,47,0.531914893617021,0.770866994573028,0.825153402641551
"FANCA",531,710,1241,0.427880741337631,4.16605936121674e-07,9.59456095310522e-07
"GAN",211,163,374,0.564171122994652,0.0149749967760706,0.0232265256118645
"GAS8",4505,4504,9009,0.5000555000555,1,1
"GINS2",941,927,1868,0.503747323340471,0.763588426645189,0.825153402641551
"GSE1",0,3,3,0,0.25,0.333333333333333
"HAS3",32,13,45,0.711111111111111,0.00660882284228138,0.0104639695002788
"HSBP1",3399,3774,7173,0.473860309493936,1.00140441021959e-05,1.90266837941722e-05
"HSD17B2",34,37,71,0.47887323943662,0.812588649406166,0.845982703491351
"KCNG4",239,146,385,0.620779220779221,2.47105677743482e-06,5.21667541902906e-06
"KIAA0513",0,45,45,0,5.6843418860808e-14,1.87830427540061e-13
"KLHDC4",91,676,767,0.11864406779661,2.77527039445541e-111,3.51534249964352e-110
"KLHL36",7,24,31,0.225806451612903,0.00332689285278321,0.00549660558285922
"LOC106888094",233,265,498,0.467871485943775,0.164723587150406,0.227618047698743
"LOC106888173",288,1461,1749,0.164665523156089,1.21693484580733e-188,4.62435241406785e-187
"LOC106888185",396,223,619,0.639741518578352,3.44949769060731e-12,1.00831470956214e-11
"LOC106888312",0,11,11,0,0.0009765625,0.00172601744186047
"LOC106888384",168,414,582,0.288659793814433,6.05813842303607e-25,2.30209260075371e-24
"MC1R",4,1,5,0.8,0.375,0.483050847457627
"MLYCD",404,387,791,0.510745891276865,0.569455319907044,0.698042005047344
"MPHOSPH6",603,678,1281,0.470725995316159,0.0386403715013937,0.0564743891174215
"MTHFSD",59,53,112,0.526785714285714,0.636799771614234,0.733284585495178
"MVD",21,444,465,0.0451612903225806,2.83211633054821e-104,3.07486915888092e-103
"NIP7",1842,2125,3967,0.464330728510209,7.49537277121463e-06,1.46063674515977e-05
"PABPN1L",6,4,10,0.6,0.75390625,0.825153402641551
"PIEZO1",21,34,55,0.381818181818182,0.104789482426604,0.150264163479658
"PKD1L2",236,178,414,0.570048309178744,0.00502721954499475,0.00812912096637448
"PLCG2",269,647,916,0.293668122270742,1.22619137775418e-36,5.17725248385099e-36
"PPP1R3E",11,15,26,0.423076923076923,0.557197093963623,0.694212772807137
"RPL13",3081,2659,5740,0.536759581881533,2.70963091830927e-08,7.35471249255374e-08
"SDR42E1",1115,1361,2476,0.45032310177706,8.32645450162449e-07,1.80803012035275e-06
"SLC22A31",561,1943,2504,0.224041533546326,2.88804549186887e-177,5.48728643455085e-176
"SLC7A5",0,143,143,0,1.79366203433577e-43,9.73702247210849e-43
"SNTB2",109,143,252,0.432539682539683,0.037424794370183,0.0557702818065473
"SPATA2L",788,701,1489,0.529214237743452,0.0258010844348441,0.0392176483409631
"SPG7",5856,4079,9935,0.589431303472572,2.17577130358053e-71,1.83731798969022e-70
"SPIRE2",34,302,336,0.101190476190476,7.6084356594177e-55,4.44800853935189e-54
"TANGO6",676,1015,1691,0.399763453577765,1.62628210512554e-16,5.61806545407004e-16
"TCF25",401,631,1032,0.388565891472868,8.20687833184232e-13,2.49489101288007e-12
"TERF2",2374,1306,3680,0.645108695652174,3.17413421839538e-70,2.41234200598049e-69
"TLDC1",11,10,21,0.523809523809524,1,1
"TMED6",0,2,2,0,0.5,0.633333333333333
