"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",102,313,415,0.24578313253012,5.10206798716359e-26,2.22090018264768e-25
"ANKRD11",807,832,1639,0.492373398413667,0.55331571227457,0.693989198446071
"ARY1",142,212,354,0.401129943502825,0.000234880391751691,0.000457398657621713
"ARY2",27,335,362,0.074585635359116,9.5676075038557e-69,1.18000492547554e-67
"ARYL",20,20,40,0.5,1,1
"ATMIN",2077,1901,3978,0.522121669180493,0.00551977476902962,0.00896525726956906
"ATP2C2",1,0,1,1,1,1
"BANP",27,14,41,0.658536585365854,0.0595838880180964,0.0847924560257526
"BCO1",1137,1119,2256,0.503989361702128,0.720415882554434,0.807739019833759
"CA5A",3454,2131,5585,0.618442256042972,1.12964356966634e-70,1.67187248310618e-69
"CDH13",73,120,193,0.378238341968912,0.000881982300675519,0.00155396881547591
"CDH15",5,17,22,0.227272727272727,0.0169005393981934,0.0255232635809451
"CDK10",1985,1386,3371,0.588846039750816,5.33664305127317e-25,2.1939532544123e-24
"CDT1",35,197,232,0.150862068965517,1.41319297202063e-28,6.53601749559543e-28
"CENPN",4388,3076,7464,0.587888531618435,2.8613292098046e-52,2.35264846139489e-51
"CHMP1A",4715,3576,8291,0.568688939814256,5.98320483541403e-36,3.40582429092799e-35
"CHTF8",1041,1562,2603,0.399923165578179,1.51308085509938e-24,5.89305175143968e-24
"CIDEC",6,9,15,0.4,0.60723876953125,0.724768853956654
"CMIP",503,825,1328,0.378765060240964,8.60919562720033e-19,2.76991511483837e-18
"COG8",1268,992,2260,0.561061946902655,6.97065928809606e-09,1.91047699007077e-08
"COTL1",62,34,96,0.645833333333333,0.00557299776216455,0.00896525726956906
"CPNE7",85,96,181,0.469613259668508,0.457397974048712,0.583576725510426
"CRISPLD2",49,117,166,0.295180722891566,1.34531555509242e-07,3.43287417506341e-07
"CYB5B",2569,2023,4592,0.559451219512195,8.15015753824446e-16,2.51296524095871e-15
"DPEP1",363,112,475,0.764210526315789,5.96747982723147e-32,2.94395671476753e-31
"EMC8",13,19,32,0.40625,0.377085587475449,0.489549710055846
"FANCA",765,965,1730,0.442196531791907,1.67199633054508e-06,3.8664915143855e-06
"GAN",254,166,420,0.604761904761905,2.04674491444516e-05,4.33235255306684e-05
"GAS8",3327,3279,6606,0.503633060853769,0.563087001563581,0.694473968595083
"GINS2",927,1087,2014,0.460278053624628,0.000393109822111568,0.000745900688109129
"HAS3",100,39,139,0.719424460431655,2.33137290207801e-07,5.56521273399267e-07
"HSBP1",3842,4327,8169,0.470314603990697,8.48346985255836e-08,2.24205988960471e-07
"HSD17B2",75,70,145,0.517241379310345,0.739881574718282,0.817182634763476
"KCNG4",424,195,619,0.684975767366721,1.82954122123372e-20,6.15391138051342e-20
"KIAA0513",1,42,43,0.0232558139534884,1.00044417195022e-11,2.96131474897266e-11
"KLHDC4",178,753,931,0.191192266380236,9.35637455038017e-85,2.30790572242711e-83
"KLHL36",5,19,24,0.208333333333333,0.00661075115203857,0.010408416707465
"LOC106888094",208,196,404,0.514851485148515,0.584247539232769,0.708759309888932
"LOC106888173",366,1500,1866,0.196141479099678,1.64785683717998e-162,6.09707029756592e-161
"LOC106888185",370,241,611,0.60556464811784,2.02689872224909e-07,4.9996835148811e-07
"LOC106888312",0,12,12,0,0.00048828125,0.0009033203125
"LOC106888384",222,297,519,0.427745664739884,0.00114090088027934,0.00196341081722491
"MC1R",3,2,5,0.6,1,1
"MLYCD",576,517,1093,0.526989935956084,0.0793217914103271,0.110751180459702
"MPHOSPH6",743,723,1466,0.506821282401091,0.619744264944741,0.727953581046204
"MTHFSD",64,62,126,0.507936507936508,0.929059686631797,0.996382852329754
"MVD",18,298,316,0.0569620253164557,1.50027444377236e-66,1.38775386048943e-65
"NIP7",1366,1493,2859,0.477789436866037,0.0184336010453071,0.0272817295470546
"PABPN1L",16,16,32,0.5,1,1
"PIEZO1",64,85,149,0.429530201342282,0.101002932012828,0.138411425350913
"PKD1L2",385,263,648,0.594135802469136,1.87269410661253e-06,4.19937466331295e-06
"PLCG2",370,820,1190,0.310924369747899,1.17713224755988e-39,7.9188896654028e-39
