"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",455,404,859,0.529685681024447,0.0879532933111858,0.145922509357195
"ANKRD11",5829,5667,11496,0.507045929018789,0.133198487478928,0.211380208390472
"ARY1",66,136,202,0.326732673267327,9.48404078901555e-07,3.01015207651363e-06
"ARY2",100,227,327,0.305810397553517,1.69954631704689e-12,7.75418007152644e-12
"ARYL",1,9,10,0.1,0.021484375,0.040214342948718
"ATMIN",1740,1409,3149,0.552556367100667,3.95826955671587e-09,1.31342580745572e-08
"ATP2C2",8,3,11,0.727272727272727,0.2265625,0.312057783018868
"BANP",8,13,21,0.380952380952381,0.383310317993164,0.490906196728087
"BCO1",46,103,149,0.308724832214765,3.45107442526565e-06,1.00771373217757e-05
"CA5A",1967,2394,4361,0.451043338683788,1.07600460751458e-10,4.36379646380912e-10
"CDH13",7,7,14,0.5,1,1
"CDH15",8,10,18,0.444444444444444,0.814529418945313,0.874421287985409
"CDK10",2231,1101,3332,0.669567827130852,7.47306867904868e-87,1.81844671190184e-85
"CDT1",6,27,33,0.181818181818182,0.000324063468724489,0.000739269788027742
"CENPN",17,30,47,0.361702127659574,0.0789406936814886,0.134015596249969
"CHMP1A",2856,2418,5274,0.541524459613197,1.73567201026565e-09,6.66863456575749e-09
"CHTF8",65,118,183,0.355191256830601,0.000109373955958956,0.000275320647758752
"CMIP",1354,1325,2679,0.505412467338559,0.588537765442804,0.692955756085882
"COG8",334,424,758,0.440633245382586,0.0012121712725965,0.00260260302645719
"COTL1",4772,3973,8745,0.54568324757004,1.35066569629283e-17,7.04275684495548e-17
"CPNE7",7850,6603,14453,0.543139832560714,3.37208414575499e-25,1.89355494338549e-24
"CRISPLD2",8,24,32,0.25,0.00700036669149997,0.0138115342832297
"CYB5B",931,793,1724,0.540023201856148,0.000963033470801311,0.00213034676874229
"DPEP1",63,7,70,0.9,2.27507601516588e-12,9.76944406512408e-12
"DUSP15",1,1,2,0.5,1,1
"EMC8",25,34,59,0.423728813559322,0.29759520828443,0.402304633421544
