"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",420,802,1222,0.343698854337152,4.27700971654782e-28,3.03667689874895e-27
"ANKRD11",777,726,1503,0.516966067864271,0.197136506967349,0.273743807051617
"ARY1",1188,1542,2730,0.435164835164835,1.33013853741658e-11,4.49713505507509e-11
"ARY2",414,443,857,0.483080513418903,0.338843059193165,0.437415585503904
"ARYL",148,121,269,0.550185873605948,0.11274124708534,0.166763094647066
"ATMIN",583,682,1265,0.460869565217391,0.00584102698784661,0.0103678229034277
"ATP2C2",4,1,5,0.8,0.375,0.459051724137931
"BANP",21,18,39,0.538461538461538,0.749258624760841,0.823497596153846
"BCO1",11618,4295,15913,0.730094890969647,4.94065645841247e-324,1.77863632502849e-322
"CA5A",3157,4055,7212,0.437742651136994,3.84974539823254e-26,2.48483566613191e-25
"CDH13",12,33,45,0.266666666666667,0.00245890032209673,0.00459426112812811
"CDK10",540,307,847,0.63754427390791,1.03996432525603e-15,4.10208150517656e-15
"CDT1",7,23,30,0.233333333333333,0.0052228793501854,0.0095083188170042
"CENPN",71,23,94,0.75531914893617,7.25436661612308e-07,1.90762973979533e-06
"CHMP1A",2403,1403,3806,0.631371518654756,1.19836477656955e-59,1.4180649856073e-58
"CHTF8",175,229,404,0.433168316831683,0.00828801548383439,0.0143524170573717
"CIDEC",75,93,168,0.446428571428571,0.189505272171444,0.26909748648345
"CMIP",325,442,767,0.423728813559322,2.71539890726116e-05,6.02479132548571e-05
"COG8",447,378,825,0.541818181818182,0.0178574938470115,0.029485629375298
"COTL1",903,1192,2095,0.431026252983294,2.94026979075531e-10,9.07648500624465e-10
"CPNE7",4,3,7,0.571428571428571,1,1
"CRISPLD2",5,30,35,0.142857142857143,2.2361520677805e-05,5.12150957459404e-05
"CYB5B",1861,1293,3154,0.59004438807863,4.35443000799805e-24,2.37818869667586e-23
"DPEP1",508,5747,6255,0.0812150279776179,4.94065645841247e-324,1.77863632502849e-322
"DUSP15",6,4,10,0.6,0.75390625,0.823497596153846
"EMC8",19,11,30,0.633333333333333,0.200488422065973,0.273743807051617
"FANCA",21,64,85,0.247058823529412,3.27647035344112e-06,8.02170327911447e-06
"GAN",77,74,151,0.509933774834437,0.870778740956084,0.936746827392151
"GAS8",60,20,80,0.75,8.58055986704959e-06,2.0307325018684e-05
"GINS2",49,91,140,0.35,0.000485618967257769,0.000957748518758377
"GSE1",0,2,2,0,0.5,0.601694915254237
"HAS3",0,1,1,0,1,1
