"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",268,352,620,0.432258064516129,0.000844081307102774,0.00196044690681935
"ANKRD11",5379,4957,10336,0.520414086687306,3.44973702989584e-05,9.19929874638889e-05
"ARY1",50,106,156,0.320512820512821,8.63269627633569e-06,2.39059281498527e-05
"ARY2",108,151,259,0.416988416988417,0.00893118837509472,0.0178623767501894
"ARYL",0,7,7,0,0.015625,0.0296052631578947
"ATMIN",1330,1249,2579,0.515703761147732,0.115168942152033,0.176657818733378
"ATP2C2",11,1,12,0.916666666666667,0.00634765625,0.0130580357142857
"BANP",14,6,20,0.7,0.115318298339844,0.176657818733378
"BCO1",38,104,142,0.267605633802817,2.78337773373483e-08,1.00201598414454e-07
"CA5A",1450,1830,3280,0.442073170731707,3.47585112278189e-11,1.66840853893531e-10
"CDH13",30,23,53,0.566037735849057,0.410102716374692,0.509093027223755
"CDH15",7,13,20,0.35,0.263175964355469,0.364397489107572
"CDK10",1937,823,2760,0.701811594202899,1.91818685125435e-102,6.90547266451566e-101
"CDT1",3,22,25,0.12,0.000156521797180176,0.000402484621320452
"CENPN",3,28,31,0.0967741935483871,4.64916229248047e-06,1.33895874023438e-05
"CHMP1A",2542,1821,4363,0.582626633050653,8.74356437609034e-28,7.86920793848131e-27
"CHTF8",55,121,176,0.3125,7.20484905859213e-07,2.35795060099379e-06
"CMIP",1253,1097,2350,0.533191489361702,0.00138166924081491,0.00310875579183354
"COG8",381,393,774,0.492248062015504,0.69258398365078,0.767169951120864
"COTL1",3553,3952,7505,0.473417721518987,4.3232666325252e-06,1.29697998975756e-05
"CPNE7",8434,7315,15749,0.535526065146993,4.99302050111789e-19,2.56783911486063e-18
"CRISPLD2",6,15,21,0.285714285714286,0.0783538818359376,0.131197197492733
"CYB5B",608,712,1320,0.460606060606061,0.00456475756288405,0.00966654542728387
"DPEP1",50,13,63,0.793650793650794,3.01595208464233e-06,9.44124130844555e-06
"DUSP15",1,1,2,0.5,1,1
"EMC8",18,24,42,0.428571428571429,0.440799067342597,0.537924285570627
"FANCA",4,14,18,0.222222222222222,0.0308837890625,0.0555908203125
"GAN",258,208,466,0.553648068669528,0.0231123312403193,0.0426689192128972
"GAS8",125,127,252,0.496031746031746,0.949787835317561,1
"GINS2",86,86,172,0.5,1,1
"HAS3",14,6,20,0.7,0.115318298339844,0.176657818733378
"HSBP1",6068,7605,13673,0.443794339208659,1.70893608463782e-39,2.05072330156538e-38
"JPH3",39,43,82,0.475609756097561,0.740652841345783,0.807984917831764
"KCNG4",24,33,57,0.421052631578947,0.289243747109022,0.371884817711599
"KIAA0513",2,80,82,0.024390243902439,1.40786140256525e-21,8.44716841539153e-21
"KLHDC4",13,122,135,0.0962962962962963,2.24389533100171e-23,1.61560463832123e-22
"KLHL36",10,117,127,0.078740157480315,2.68343368110602e-24,2.14674694488482e-23
"LOC106888094",64,43,107,0.598130841121495,0.0526677812986244,0.0914071460651464
"LOC106888173",426,110,536,0.794776119402985,7.2130605609052e-45,1.03868072077035e-43
"LOC106888185",67,19,86,0.779069767441861,1.94095742717275e-07,6.65471117887801e-07
"LOC106888384",9,8,17,0.529411764705882,1,1
"MC1R",6,2,8,0.75,0.2890625,0.371884817711599
"MLYCD",599,533,1132,0.529151943462898,0.0533208352046687,0.0914071460651464
"MPHOSPH6",895,846,1741,0.514072372199885,0.249979500662421,0.352912236229301
"MTHFSD",11,8,19,0.578947368421053,0.647605895996094,0.728556632995606
"MVD",21,484,505,0.0415841584158416,1.50572213722867e-115,1.08411993880464e-113
"NIP7",1749,1428,3177,0.550519357884797,1.33158369448815e-08,5.04600136858668e-08
"PIEZO1",9,6,15,0.6,0.60723876953125,0.710525701622704
"PKD1L2",0,9,9,0,0.00390625,0.00852272727272728
"PLCG2",77,39,116,0.663793103448276,0.000534094613528721,0.00132602800600234
"PPP1R3E",1,5,6,0.166666666666667,0.21875,0.315
"RPL13",1466,1387,2853,0.513845075359271,0.14419286655595,0.216289299833925
"SDR42E1",81,43,124,0.653225806451613,0.000820260414875264,0.00196044690681935
"SLC22A31",255,270,525,0.485714285714286,0.541233314424962,0.649479977309954
"SLC7A5",0,243,243,0,1.41494985606666e-73,3.39587965455998e-72
"SNTB2",47,36,83,0.566265060240964,0.272268945972047,0.369874794528064
"SPATA2L",3912,2660,6572,0.595252586731589,4.84424916955719e-54,8.71964850520294e-53
"SPG7",2789,2896,5685,0.490589270008795,0.159761113398701,0.23475102376952
"SPIRE2",3086,2653,5739,0.537724342219899,1.16261379710926e-08,4.65045518843703e-08
"TANGO6",439,517,956,0.459205020920502,0.0127208658195346,0.0247541172704456
"TCF25",187,403,590,0.316949152542373,3.4572243488142e-19,1.91477040857402e-18
"TERF2",772,537,1309,0.589763177998472,8.89371427089114e-11,4.00217142190101e-10
"TLDC1",16,20,36,0.444444444444444,0.617719317029696,0.710525701622704
"TMED6",1,1,2,0.5,1,1
"USP10",21,34,55,0.381818181818182,0.104789482426604,0.171473698516261
"UTP4",478,310,788,0.606598984771574,2.35623095512028e-09,9.97933110403883e-09
"VPS4A",3905,3809,7714,0.506222452683433,0.279410480636105,0.371884817711599
"VPS9D1",1030,528,1558,0.661103979460847,1.5242527509806e-37,1.56780282958004e-36
"WFDC1",1,1,2,0.5,1,1
"ZC3H18",17,24,41,0.414634146341463,0.348888879449079,0.440701742461994
"ZCCHC14",0,76,76,0,2.64697796016969e-23,1.73256739211107e-22
"ZNF276",354,340,694,0.510086455331412,0.621709988919866,0.710525701622704
