"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",568,394,962,0.59043659043659,2.23867652098558e-08,1.01398877715229e-07
"ANKRD11",3892,3552,7444,0.522837184309511,8.50283536072347e-05,0.000261887329110283
"ARY1",139,215,354,0.392655367231638,6.32331690393943e-05,0.00020287308400139
"ARY2",214,674,888,0.240990990990991,4.09468926487094e-56,7.88227683487655e-55
"ARYL",5,8,13,0.384615384615385,0.5810546875,0.657958984375
"ATMIN",1386,1393,2779,0.498740554156171,0.909385566730773,0.972537342198187
"ATP2C2",7,3,10,0.7,0.34375,0.47265625
"BANP",37,24,61,0.60655737704918,0.123731442538093,0.211718246120737
"BCO1",120,254,374,0.320855614973262,3.60983873300202e-12,1.98541130315111e-11
"CA5A",5009,4923,9932,0.504329440193314,0.393713169142502,0.522688172827115
"CDH13",175,150,325,0.538461538461538,0.183010291761001,0.284797346740961
"CDH15",19,11,30,0.633333333333333,0.200488422065973,0.302698205864312
"CDK10",1861,760,2621,0.710034338038916,1.41049226618075e-105,5.4303952247959e-104
"CDT1",15,17,32,0.46875,0.860050065908582,0.932730353168463
"CENPN",30,51,81,0.37037037037037,0.0256543579716963,0.0533887990221788
"CHMP1A",3412,2821,6233,0.547408952350393,7.50936742989741e-14,4.44785609309308e-13
"CHTF8",160,139,299,0.535117056856187,0.24737959546543,0.359400544355435
"CMIP",1223,1140,2363,0.517562420651714,0.0916069528034651,0.16404035734574
"COG8",647,556,1203,0.537822111388196,0.00943525248111841,0.021368071795474
"COTL1",3498,3222,6720,0.520535714285714,0.000793410848622157,0.00210664259806573
"CPNE7",67,250,317,0.211356466876972,5.63573018119901e-26,4.33951223952324e-25
"CRISPLD2",17,21,38,0.447368421052632,0.627102570157149,0.699810114523195
"CYB5B",1180,980,2160,0.546296296296296,1.83010225702718e-05,6.1268640778736e-05
"DPEP1",9,1,10,0.9,0.021484375,0.0459526909722223
"DUSP15",6,2,8,0.75,0.2890625,0.412181712962963
"EMC8",17,26,43,0.395348837209302,0.222052820156024,0.328808983692574
"FANCA",20,36,56,0.357142857142857,0.0440465461021508,0.0859178413065534
"GAN",189,151,340,0.555882352941176,0.0446326448345732,0.0859178413065534
