"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",511,406,917,0.557251908396947,0.000586531364385481,0.00133849465205917
"ANKRD11",5789,6138,11927,0.485369330091389,0.00143905087549894,0.00284612284265346
"APRT",2651,1269,3920,0.676275510204082,4.06682282106576e-110,1.80973615537426e-108
"ARY1",51,106,157,0.32484076433121,1.35088002646715e-05,4.14580421915781e-05
"ARY2",96,160,256,0.375,7.60529791371007e-05,0.000225623838106732
"ARYL",2,3,5,0.4,1,1
"ATMIN",1346,1177,2523,0.533491874752279,0.0008205236599212,0.0017811367251948
"ATP2C2",64,51,115,0.556521739130435,0.263053957542936,0.344291209137078
"BANP",49,44,93,0.526881720430108,0.678532013653325,0.794596700199289
"BCO1",17,77,94,0.180851063829787,2.70464231674641e-10,1.33729536772462e-09
"CA5A",1380,1880,3260,0.423312883435583,2.01249773087035e-18,1.49260248372884e-17
"CBFA2T3",159,51,210,0.757142857142857,4.10848636590795e-14,2.43770191043872e-13
"CDH13",17,16,33,0.515151515151515,1,1
"CDH15",8,6,14,0.571428571428571,0.79052734375,0.879461669921875
"CDK10",1756,847,2603,0.674606223588167,2.53741443916703e-72,7.52766283619552e-71
"CDT1",84,160,244,0.344262295081967,1.30596672928806e-06,4.64924155626548e-06
"CENPN",6,27,33,0.181818181818182,0.000324063468724489,0.000758990755696831
"CHMP1A",2938,2053,4991,0.588659587257063,4.19213703069628e-36,5.33000279617098e-35
"CHTF8",101,122,223,0.452914798206278,0.180344607820928,0.254772541207343
"CMIP",1679,1117,2796,0.600500715307582,1.83427382681019e-26,1.63250370586107e-25
"COG8",362,342,704,0.514204545454545,0.473961729127511,0.570035052599304
"COTL1",2802,2467,5269,0.531789713418106,4.16869729563499e-06,1.42697715119813e-05
"COX4I1",1490,1695,3185,0.467817896389325,0.000299341243638523,0.000740038074550792
"CPNE7",9497,10726,20223,0.469613806062404,5.72635103077377e-18,3.92034801337589e-17
"CRISPLD2",28,112,140,0.2,4.2462812883801e-13,2.36199396666143e-12
"CTU2",416,315,731,0.569083447332421,0.000212212590740823,0.000555497663998037
"CYB5B",713,603,1316,0.541793313069909,0.00264523226456232,0.00500905684140525
"CYBA",102,519,621,0.164251207729469,3.56404245736845e-68,7.9299944676448e-67
"DBNDD1",51,38,89,0.573033707865168,0.203116818736496,0.273899952538608
"DPEP1",69,16,85,0.811764705882353,5.24026667944305e-09,2.11992606577469e-08
"EMC8",627,622,1249,0.502001601281025,0.909891891864837,0.98756558995086
"FANCA",21,22,43,0.488372093023256,1,1
"FBXO31",70,81,151,0.463576158940397,0.41585549376431,0.51404359645866
"FOXC2",40,33,73,0.547945205479452,0.482788556844023,0.572909087454907
"GALNS",389,435,824,0.472087378640777,0.11690904898055,0.179394919987395
"GAN",205,161,366,0.560109289617486,0.024466165646385,0.0410846932552502
"GAS8",188,170,358,0.525139664804469,0.368952723850043,0.475895542357302
"GINS2",28,216,244,0.114754098360656,3.73681857649697e-37,5.54294755513717e-36
"GSE1",248,228,476,0.521008403361345,0.38384900802252,0.481162841042314
"HAS3",24,15,39,0.615384615384615,0.199590866919608,0.27328595624377
"HSBP1",5880,7148,13028,0.451335584894074,1.13314865650297e-28,1.26062788035956e-27
"HSD17B2",2,1,3,0.666666666666667,1,1
"IRF8",125,192,317,0.394321766561514,0.000199583086534749,0.000538269536411899
"JPH3",827,716,1543,0.535968891769281,0.00508861573598107,0.00924258776535337
"KCNG4",19,30,49,0.387755102040816,0.152407771961478,0.218778898460832
"KIAA0513",470,365,835,0.562874251497006,0.000314098501971008,0.000755534234470803
"KLHDC4",228,364,592,0.385135135135135,2.51574155097679e-08,9.73482600160584e-08
"KLHL36",1396,1252,2648,0.527190332326284,0.00544401531333738,0.00969034725774053
"LOC106888094",121,60,181,0.668508287292818,6.78951757418268e-06,2.2380261633417e-05
"LOC106888097",255,149,404,0.631188118811881,1.49650108468139e-07,5.54952485569351e-07
"LOC106888173",1066,155,1221,0.873054873054873,1.36678587619916e-167,1.21643942981725e-165
"LOC106888185",61,26,87,0.701149425287356,0.000223689356094818,0.000568810076926824
"LOC106888312",1,4,5,0.2,0.375,0.476785714285714
"LOC106888384",6,28,34,0.176470588235294,0.000195125583559275,0.000538269536411899
"MC1R",4,0,4,1,0.125,0.182377049180328
"MLYCD",444,442,886,0.501128668171558,0.97320210649007,1
"MPHOSPH6",623,581,1204,0.517441860465116,0.237351478464658,0.315287784826187
"MTHFSD",171,78,249,0.686746987951807,3.67818664236794e-09,1.55885052938451e-08
"MVD",323,377,700,0.461428571428571,0.0450774126902469,0.0729434496260359
"NIP7",1646,1513,3159,0.52105096549541,0.0188326961078716,0.0322328837230879
"PIEZO1",211,220,431,0.489559164733179,0.700027942508,0.798749831836051
"PLCG2",31,47,78,0.397435897435897,0.0887824252220797,0.141100640085091
"PPP1R3E",5,3,8,0.625,0.7265625,0.818532436708861
"RNF166",289,238,527,0.548387096774194,0.0293073668498716,0.0483028824007143
"RPL13",1662,1442,3104,0.535438144329897,8.41199141439817e-05,0.000241505559961754
"SDR42E1",71,27,98,0.724489795918367,1.01127521375983e-05,3.21441050087946e-05
"SLC22A31",380,233,613,0.619902120717781,3.13192940581696e-09,1.39370858558855e-08
"SLC7A5",3875,2991,6866,0.56437518205651,1.3911612185139e-26,1.37570387164152e-25
"SNTB2",54,49,103,0.524271844660194,0.693685965024484,0.798749831836051
"SPATA2L",3821,2723,6544,0.583893643031785,4.42472138787205e-42,7.87600407041225e-41
"SPG7",2130,2345,4475,0.475977653631285,0.00137631461638331,0.00278390911041169
"SPIRE2",2504,2732,5236,0.478227654698243,0.00170380781824009,0.0032964977352906
"TANGO6",478,571,1049,0.455672068636797,0.00448126537975814,0.00830901289163489
"TCF25",236,254,490,0.481632653061224,0.442530105455442,0.539523005281292
"TERF2",873,605,1478,0.590663058186739,3.31342968431107e-12,1.73467789355109e-11
"TLDC1",448,402,850,0.527058823529412,0.122661885221628,0.182377049180328
"TMED6",0,1,1,0,1,1
"TRAPPC2L",324,642,966,0.335403726708075,7.52502059467383e-25,6.08842575387247e-24
"USP10",83,81,164,0.50609756097561,0.937790586444669,1
"UTP4",412,341,753,0.547144754316069,0.0106952549290567,0.0186642684056087
"VPS4A",3132,3393,6525,0.48,0.00128591754196907,0.00266155026128482
"VPS9D1",938,694,1632,0.574754901960784,1.68025868739495e-09,7.87068543042899e-09
"WFDC1",106,103,209,0.507177033492823,0.89001248384553,0.97791495138583
"ZC3H18",329,155,484,0.679752066115702,1.86414965487668e-15,1.18506656631446e-14
"ZCCHC14",408,511,919,0.443960826985854,0.000757616145408438,0.00168569592353377
"ZDHHC7",102,83,185,0.551351351351351,0.185558904924576,0.258042852160739
"ZFPM1",191,263,454,0.420704845814978,0.000842533875192377,0.00178536940219337
"ZNF276",320,278,598,0.535117056856187,0.0935350301367395,0.146045924248593
"ZNF469",4,0,4,1,0.125,0.182377049180328
