"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",597,554,1151,0.518679409209383,0.215707917983472,0.296195947081783
"ANKRD11",5641,5129,10770,0.523769730733519,8.44338536741976e-07,3.10716581521047e-06
"APRT",2447,1223,3670,0.666757493188011,2.40352252433639e-92,1.10562036119474e-90
"ARY1",50,66,116,0.431034482758621,0.163423172477549,0.227801997999007
"ARY2",54,107,161,0.335403726708075,3.58041144122339e-05,0.000102936828935172
"ARYL",5,6,11,0.454545454545455,1,1
"ATMIN",1653,1530,3183,0.519321394910462,0.0305692262079705,0.0540840155987171
"ATP2C2",56,40,96,0.583333333333333,0.125345697188493,0.183044510180021
"BANP",70,56,126,0.555555555555556,0.246706247189418,0.32793363252855
"BCO1",33,81,114,0.289473684210526,8.00432180080112e-06,2.45465868557901e-05
"CA5A",1604,2125,3729,0.430142129257173,1.47431971687713e-17,1.13031178293914e-16
"CBFA2T3",208,91,299,0.695652173913043,1.07884977666343e-11,5.8384811442962e-11
"CDH13",55,39,94,0.585106382978723,0.121371112972429,0.180099070862314
"CDH15",6,11,17,0.352941176470588,0.332305908203125,0.424613104926215
"CDK10",1769,933,2702,0.654700222057735,5.41937084366668e-59,1.66194039205778e-57
"CDT1",150,185,335,0.447761194029851,0.0630620535991894,0.101784367212727
"CENPN",6,54,60,0.1,9.72296167189856e-11,4.96951374341482e-10
"CHMP1A",2755,1971,4726,0.582945408379179,3.48359580497808e-30,5.34151356763305e-29
"CHTF8",77,109,186,0.413978494623656,0.0227676033538806,0.04107097075602
"CMIP",1007,996,2003,0.502745881178233,0.823200513423153,0.880633107382908
"COG8",532,360,892,0.596412556053812,9.31605740627965e-09,4.28538640688864e-08
"COTL1",2443,2127,4570,0.534573304157549,3.14059766351471e-06,1.1112884040129e-05
"COX4I1",1886,1951,3837,0.491529841021631,0.301509967340207,0.390688971764775
"CPNE7",1512,1577,3089,0.489478795726772,0.249514720402158,0.32793363252855
"CRISPLD2",4,66,70,0.0571428571428571,1.65022516322462e-15,1.08443367869046e-14
"CTU2",471,462,933,0.504823151125402,0.793409011637409,0.858748577301666
"CYB5B",880,674,1554,0.566280566280566,1.91290436407671e-07,7.65161745630685e-07
"CYBA",138,279,417,0.330935251798561,4.46647364946408e-12,2.56822234844185e-11
"DBNDD1",47,29,76,0.618421052631579,0.0504524102472174,0.085955958198963
"DPEP1",2,0,2,1,0.5,0.605263157894737
"DUSP15",0,1,1,0,1,1
"EMC8",866,686,1552,0.55798969072165,5.40322018008944e-06,1.84109724654899e-05
"FANCA",18,15,33,0.545454545454545,0.728332480881364,0.816858006567617
"FBXO31",75,69,144,0.520833333333333,0.677069794366834,0.778630263521859
"FOXC2",30,35,65,0.461538461538462,0.620144765081306,0.731452799839489
"FOXF1",1,0,1,1,1,1
"GALNS",551,322,873,0.631156930126002,8.43593198621729e-15,5.17403828487994e-14
"GAN",171,125,296,0.577702702702703,0.00879535633617893,0.0168577663110096
"GAS8",149,199,348,0.42816091954023,0.00852814478965753,0.0166933898010318
"GINS2",35,238,273,0.128205128205128,2.82175111008875e-38,5.19202204256331e-37
"GSE1",332,263,595,0.557983193277311,0.00526455311276919,0.0110077019630628
"HAS3",27,23,50,0.54,0.671811033765366,0.778630263521859
"HSBP1",6029,7540,13569,0.444321615446975,1.66779848269529e-38,3.83593651019916e-37
"HSD17B2",62,0,62,1,4.336808689942e-19,3.98986399474664e-18
"IRF8",176,193,369,0.476964769647696,0.404918950535499,0.503412749314405
"JPH3",1401,1223,2624,0.533917682926829,0.000547144016741199,0.00132466446158396
"KCNG4",5,3,8,0.625,0.7265625,0.816858006567617
"KIAA0513",613,355,968,0.633264462809917,9.62183572230254e-17,6.80929912655257e-16
"KLHDC4",300,582,882,0.340136054421769,1.37493407110677e-21,1.40548816157581e-20
"KLHL36",1875,1652,3527,0.531613269067196,0.000184576207492057,0.000499441502625566
"LOC106888094",99,57,156,0.634615384615385,0.000966133057474188,0.00227908310993911
"LOC106888097",186,156,342,0.543859649122807,0.116718302174951,0.176034160657303
"LOC106888173",547,41,588,0.930272108843537,5.3589428159209e-114,4.93022739064723e-112
"LOC106888185",54,22,76,0.710526315789474,0.00031297860083705,0.000778217061540772
"LOC106888312",7,3,10,0.7,0.34375,0.433219178082192
"LOC106888384",24,31,55,0.436363636363636,0.418754188269015,0.513671804276659
"MC1R",5,6,11,0.454545454545455,1,1
"MLYCD",458,441,899,0.509454949944383,0.593622171806134,0.709262854625511
"MPHOSPH6",824,753,1577,0.522511097019658,0.0779153780646183,0.123589910033532
"MTHFSD",150,122,272,0.551470588235294,0.101430218647543,0.155526335259566
