"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",663,372,1035,0.640579710144928,1.14540717688197e-19,8.3996526304678e-19
"ANKRD11",5016,5084,10100,0.496633663366337,0.504981756583262,0.625892881398972
"APRT",2389,1204,3593,0.664903979961035,1.89803965695901e-88,8.35137449061963e-87
"ARY1",43,92,135,0.318518518518519,2.9909603590126e-05,7.11363544846241e-05
"ARY2",232,399,631,0.367670364500792,3.00023700336554e-11,1.32010428148084e-10
"ARYL",1,8,9,0.111111111111111,0.0390625,0.0701530612244898
"ATMIN",1356,1087,2443,0.55505525992632,5.7166527718311e-08,1.86320534785606e-07
"ATP2C2",29,14,43,0.674418604651163,0.0315394973531511,0.0590526758952617
"BANP",71,51,122,0.581967213114754,0.0849806458268534,0.135969033322965
"BCO1",40,135,175,0.228571428571429,3.01437682808639e-13,2.04050123747386e-12
"CA5A",1442,1824,3266,0.441518677281078,2.48552827660482e-11,1.21514715745125e-10
"CBFA2T3",82,23,105,0.780952380952381,5.95650202643985e-09,2.09668871330683e-08
"CDH13",24,36,60,0.4,0.155001904003261,0.223609304135852
"CDH15",4,5,9,0.444444444444444,1,1
"CDK10",1646,938,2584,0.636996904024768,1.62587614055905e-44,4.76923667897322e-43
"CDT1",92,178,270,0.340740740740741,1.83209715754711e-07,5.37415166213818e-07
"CENPN",25,45,70,0.357142857142857,0.0224628954925094,0.0439274400742406
"CHMP1A",2856,2034,4890,0.584049079754601,5.69141966331904e-32,5.56494367080084e-31
"CHTF8",214,253,467,0.458244111349036,0.0785626298257387,0.128027989345648
"CMIP",1634,1012,2646,0.617535903250189,7.44764997072667e-34,8.19241496779933e-33
"COG8",456,393,849,0.537102473498233,0.0332896481500171,0.0610310216083646
"COTL1",4604,3503,8107,0.567904280251634,2.00403416767776e-34,2.51935723936632e-33
"COX4I1",1538,1627,3165,0.485939968404423,0.117753631212642,0.18504142047701
"CPNE7",1088,1422,2510,0.433466135458167,2.80788999274342e-11,1.30049641769169e-10
"CRISPLD2",23,97,120,0.191666666666667,5.26360979223351e-12,2.72469212774441e-11
"CTU2",376,416,792,0.474747474747475,0.165765601470808,0.235280208539212
"CYB5B",581,600,1181,0.491955969517358,0.600451390112879,0.704529631065778
"CYBA",144,486,630,0.228571428571429,2.86168708356905e-44,6.2957115838519e-43
"DBNDD1",70,58,128,0.546875,0.330935828942214,0.441247771922952
"DPEP1",9,0,9,1,0.00390625,0.00838414634146342
"DUSP15",2,0,2,1,0.5,0.625892881398972
"EMC8",604,594,1198,0.504173622704507,0.794857978850852,0.863549409121913
"FANCA",7,5,12,0.583333333333333,0.7744140625,0.857744723608383
"FBXO31",60,65,125,0.48,0.720672516112696,0.813066428434837
"FOXC2",10,8,18,0.555555555555556,0.814529418945313,0.874129132526677
"FOXL1",1,0,1,1,1,1
"GALNS",371,383,754,0.492042440318302,0.688744750216032,0.78713685738975
"GAN",206,161,367,0.561307901907357,0.0215037255674694,0.0430074511349388
