"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",720,781,1501,0.479680213191206,0.121430421623525,0.168864180070214
"ANKRD11",513,414,927,0.553398058252427,0.00127538556791629,0.00252242923432333
"APRT",685,809,1494,0.458500669344043,0.00145334800264648,0.00281191243990296
"ARY1",757,705,1462,0.517783857729138,0.182244191753,0.241936660809725
"ARY2",367,311,678,0.541297935103245,0.0345868379777134,0.058079784528613
"ARYL",79,47,126,0.626984126984127,0.00553602516389777,0.0102647133247271
"ATMIN",439,493,932,0.471030042918455,0.0824956887414805,0.11842123061277
"ATP2C2",22,20,42,0.523809523809524,0.877614328752315,0.941056328421157
"BANP",34,23,57,0.596491228070175,0.184850482416419,0.241936660809725
"BCO1",12054,6874,18928,0.636834319526627,4.53723571844657e-314,4.03813978941745e-312
"CA5A",2060,2196,4256,0.484022556390977,0.0385012257049609,0.0634557238470652
"CBFA2T3",9,7,16,0.5625,0.803619384765625,0.913966167120286
"CDH13",1,0,1,1,1,1
"CDK10",677,246,923,0.733477789815818,3.31522542901906e-47,3.68818828978371e-46
"CDT1",57,138,195,0.292307692307692,6.17263913706744e-09,2.19745953279601e-08
"CENPN",83,23,106,0.783018867924528,3.78722759993237e-09,1.40443023497492e-08
"CHMP1A",1935,1290,3225,0.6,5.37303917094585e-30,3.67846527857062e-29
"CHTF8",96,242,338,0.284023668639053,1.10405936696689e-15,5.45896020333627e-15
"CIDEC",904,1144,2048,0.44140625,1.24331102447497e-07,3.98477105206409e-07
"CMIP",464,254,718,0.646239554317549,3.97520505328636e-15,1.86206973548677e-14
"COG8",316,228,544,0.580882352941177,0.000185828132092714,0.000413467593906289
"COTL1",387,385,772,0.501295336787565,0.971292804167255,1
"COX4I1",4158,3789,7947,0.52321630804077,3.64729750662695e-05,8.77322913756211e-05
"CPNE7",1,2,3,0.333333333333333,1,1
"CRISPLD2",8,44,52,0.153846153846154,4.03932173931309e-07,1.23965391309954e-06
"CTU2",427,407,834,0.511990407673861,0.510616017840962,0.597958231419022
"CYB5B",1750,1045,2795,0.626118067978533,7.1167050618757e-41,5.75806136824488e-40
"CYBA",518,1188,1706,0.303634232121923,1.46327828542241e-60,2.1705294567099e-59
"DBNDD1",12,10,22,0.545454545454545,0.831811904907227,0.913966167120286
"DPEP1",719,2129,2848,0.252457865168539,1.72878482745527e-160,7.69309248217596e-159
"DUSP15",5,0,5,1,0.0625,0.0983251030915635
"EMC8",757,495,1252,0.604632587859425,1.33203496490948e-13,5.92755559384718e-13
"FANCA",9,2,11,0.818181818181818,0.0654296875,0.10040072737069
"FBXO31",546,244,790,0.691139240506329,2.11160437184743e-27,1.34237706496015e-26
"FOXC2",2,2,4,0.5,1,1
"FOXF1",3,4,7,0.428571428571429,1,1
"GALNS",91,112,203,0.448275862068966,0.160234713362903,0.216074083171187
"GAN",50,39,89,0.561797752808989,0.28909608069606,0.357354877527075
"GAS8",58,38,96,0.604166666666667,0.0519105221488384,0.0840006631135748
"GINS2",11,185,196,0.0561224489795918,6.53160629181732e-42,5.81312959971741e-41
"GSE1",29,75,104,0.278846153846154,7.36651061496603e-06,1.9867255900969e-05
"HAS3",0,3,3,0,0.25,0.313380281690141
"HSBP1",2164,2048,4212,0.513770180436847,0.0763889152199409,0.113310224242912
"HSD17B2",10,12,22,0.454545454545455,0.831811904907227,0.913966167120286
"IRF8",213,218,431,0.494199535962877,0.847243088480427,0.919568717984853
"JPH3",3,0,3,1,0.25,0.313380281690141
"KIAA0513",17,45,62,0.274193548387097,0.000497091586381036,0.00107905246799786
"KLHDC4",159,385,544,0.292279411764706,1.21825521708093e-22,7.22831428801353e-22
"KLHL36",66,68,134,0.492537313432836,0.931201745633596,0.986630420968929
"LOC106888094",1401,569,1970,0.711167512690355,1.1874084841566e-80,2.11358710179875e-79
"LOC106888097",798,588,1386,0.575757575757576,1.86277106262951e-08,6.37640863746256e-08
"LOC106888173",99,44,143,0.692307692307692,4.88716247205286e-06,1.3592420625397e-05
"LOC106888185",375,256,631,0.594294770206022,2.46815112604176e-06,7.32218167392389e-06
"LOC106888312",2853,4765,7618,0.374507744814912,2.20981794661907e-107,6.55579324163657e-106
"LOC106888384",2278,2402,4680,0.486752136752137,0.0721706010536284,0.108867516843609
"MLYCD",395,290,685,0.576642335766423,6.86705948621627e-05,0.000160833761650855
"MPHOSPH6",742,587,1329,0.558314522197141,2.34922777344964e-05,5.9737506239148e-05
"MTHFSD",172,140,312,0.551282051282051,0.0790873214855283,0.115389698560853
"MVD",443,959,1402,0.315977175463623,5.06546287677069e-44,5.00917995591768e-43
"NIP7",2141,2642,4783,0.447627012335354,4.61513282060899e-13,1.95593724302e-12
"PIEZO1",39,52,91,0.428571428571429,0.208174422381176,0.268514834665575
"PKD1L2",1,4,5,0.2,0.375,0.457191780821918
"PLCG2",59,555,614,0.0960912052117264,4.23179669671356e-102,9.41574765018767e-101
"PPP1R3E",1,6,7,0.142857142857143,0.125,0.171153846153846
"RNF166",502,431,933,0.538049303322615,0.0218728297826322,0.0381702323657699
"RPL13",5181,5205,10386,0.498844598497978,0.821447365432313,0.913966167120286
"SDR42E1",162,347,509,0.318271119842829,1.6167507315308e-16,8.99317594414005e-16
"SLC22A31",0,105,105,0,4.93038065763132e-32,3.65669898774323e-31
"SLC7A5",285,200,485,0.587628865979381,0.00013172004758132,0.000300591903454806
"SNTB2",88,77,165,0.533333333333333,0.436368228053714,0.517823630623741
"SPATA2L",597,376,973,0.613566289825283,1.41192526719882e-12,5.71187949003161e-12
"SPG7",798,940,1738,0.459148446490219,0.000714750950036051,0.00147936824542346
"SPIRE2",12,2,14,0.857142857142857,0.012939453125,0.0230322265625
"TANGO6",262,380,642,0.40809968847352,3.65751956092466e-06,1.05006206749127e-05
"TCF25",140,191,331,0.422960725075529,0.00590845563386671,0.0107316847227375
"TERF2",453,359,812,0.557881773399015,0.0010872896367672,0.00219929040164275
"TLDC1",995,1156,2151,0.462575546257555,0.000557879723846453,0.00118217370053177
"TRAPPC2L",108,261,369,0.292682926829268,9.72454234118943e-16,5.09108393156388e-15
"USP10",118,85,203,0.58128078817734,0.0244668253592157,0.0418759126340423
"UTP4",585,383,968,0.604338842975207,8.96776861562053e-11,3.47013655126186e-10
"VPS4A",3111,2707,5818,0.534719834994844,1.25363583660443e-07,3.98477105206409e-07
"VPS9D1",33,51,84,0.392857142857143,0.0629722570361699,0.0983251030915635
"WFDC1",6,9,15,0.4,0.60723876953125,0.701873382964692
"ZC3H18",87,75,162,0.537037037037037,0.387519084849053,0.466070250696834
"ZCCHC14",99,77,176,0.5625,0.113179143072743,0.159887995769431
"ZDHHC7",229,334,563,0.406749555950266,1.10752075661167e-05,2.89909845113055e-05
"ZFPM1",215,632,847,0.25383707201889,2.48898409550011e-48,3.16456549285014e-47
"ZNF276",96,164,260,0.369230769230769,2.94908125315339e-05,7.29078420918478e-05
"ZNF469",9,0,9,1,0.00390625,0.00739694148936171
