"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",818,943,1761,0.464508801817149,0.0031167965474602,0.00563153066447493
"ANKRD11",621,591,1212,0.512376237623762,0.404852830347701,0.480425358679272
"APRT",755,721,1476,0.511517615176152,0.390372003460187,0.469501463621036
"ARY1",709,544,1253,0.565841979249801,3.49406099419439e-06,8.88489795666573e-06
"ARY2",136,186,322,0.422360248447205,0.0062330413276573,0.0100861941483909
"ARYL",85,47,132,0.643939393939394,0.00119510635267186,0.00231227098669121
"ATMIN",567,813,1380,0.410869565217391,3.78398314675739e-11,1.29528653869772e-10
"ATP2C2",26,25,51,0.509803921568627,1,1
"BANP",80,43,123,0.650406504065041,0.00108442847049586,0.00214475853053625
"BCO1",18249,5908,24157,0.755433207765865,4.94065645841247e-324,1.48219693752374e-322
"CA5A",10192,10498,20690,0.492605123247946,0.0339690709121014,0.051241479850458
"CBFA2T3",23,24,47,0.48936170212766,1,1
"CDH13",1,18,19,0.0526315789473684,7.62939453125001e-05,0.000169754028320313
"CDK10",662,299,961,0.688865764828304,3.00325561974557e-32,2.42990681961233e-31
"CDT1",67,362,429,0.156177156177156,4.96871558860965e-50,5.52769609232823e-49
"CENPN",10,5,15,0.666666666666667,0.3017578125,0.378259793133803
"CHMP1A",1997,1398,3395,0.588217967599411,7.83830487512591e-25,3.67162702045371e-24
"CHTF8",84,152,236,0.355932203389831,1.13390237263686e-05,2.58762336319694e-05
"CIDEC",6602,13006,19608,0.336699306405549,4.94065645841247e-324,1.48219693752374e-322
"CMIP",1231,375,1606,0.766500622665006,2.71446588162463e-106,4.83174926929183e-105
"COG8",401,324,725,0.553103448275862,0.00473044985985251,0.0079435856137146
"COTL1",679,623,1302,0.521505376344086,0.127413166882842,0.177183935196452
"COX4I1",4591,4315,8906,0.515495171794296,0.00356582612644934,0.00622271618145081
"CPNE7",1,2,3,0.333333333333333,1,1
"CRISPLD2",17,43,60,0.283333333333333,0.00106576577914344,0.00214475853053625
"CTU2",554,579,1133,0.488967343336275,0.475854887908725,0.541528243052809
"CYB5B",1376,976,2352,0.585034013605442,1.62576754614568e-16,7.23466558034827e-16
"CYBA",1086,1651,2737,0.396784800876873,2.79877651730021e-27,1.55681943774824e-26
"DBNDD1",7,3,10,0.7,0.34375,0.419092465753425
"DPEP1",814,7163,7977,0.102043374702269,4.94065645841247e-324,1.48219693752374e-322
"DUSP15",0,2,2,0,0.5,0.549382716049383
"EMC8",509,371,880,0.578409090909091,3.70574200495748e-06,9.16141773447821e-06
"FANCA",7,42,49,0.142857142857143,3.62457832636666e-07,9.48786679548919e-07
"FBXO31",482,404,886,0.544018058690745,0.00964637993426836,0.0150618914763138
"FOXC2",3,3,6,0.5,1,1
"FOXF1",2,5,7,0.285714285714286,0.453125,0.526534505097268
"GALNS",116,358,474,0.244725738396624,9.16583197160852e-30,5.82685032480827e-29
"GAN",91,25,116,0.78448275862069,5.3133432250514e-10,1.68888409653419e-09
"GAS8",47,28,75,0.626666666666667,0.0369549040273682,0.0548164409739294
"GINS2",10,135,145,0.0689655172413793,3.98708379363282e-29,2.36566971755547e-28
"GSE1",37,47,84,0.44047619047619,0.326134171191982,0.403138072723422
"HAS3",0,2,2,0,0.5,0.549382716049383
"HSBP1",1850,1786,3636,0.508800880088009,0.296119466999281,0.378259793133803
"HSD17B2",12,15,27,0.444444444444444,0.701108038425446,0.742840659760294
"IRF8",445,522,967,0.460186142709411,0.0144834136142947,0.0222245484771074
"JPH3",10,0,10,1,0.001953125,0.00366231011789703
"KIAA0513",39,25,64,0.609375,0.103421878316081,0.146103923335416
"KLHDC4",230,416,646,0.356037151702786,2.31807223995623e-13,8.25233717424418e-13
"KLHL36",101,128,229,0.441048034934498,0.0855503811372285,0.122806192277634
"LOC106888094",1463,566,2029,0.721044849679645,4.43800653541618e-91,6.583043027534e-90
"LOC106888097",1555,983,2538,0.612687155240347,5.11094244601818e-30,3.49902982842783e-29
"LOC106888173",112,38,150,0.746666666666667,1.15826268144489e-09,3.5546682292619e-09
"LOC106888185",649,404,1053,0.61633428300095,4.25422312288438e-14,1.57760774140296e-13
"LOC106888312",3702,4648,8350,0.443353293413174,4.0724911312251e-25,2.13206888634726e-24
"LOC106888384",3126,3670,6796,0.459976456739258,4.39201650784027e-11,1.44773877480661e-10
"MLYCD",500,278,778,0.6426735218509,1.49626507471692e-15,6.05307234771846e-15
"MPHOSPH6",857,711,1568,0.54655612244898,0.000248088311317261,0.000538533163591127
"MTHFSD",324,310,634,0.511041009463722,0.605682587453776,0.649466870884169
"MVD",676,1181,1857,0.364028002154012,5.64663369109815e-32,4.18791998756446e-31
"NIP7",2229,2273,4502,0.49511328298534,0.52161575091521,0.566143924773826
"PIEZO1",73,157,230,0.317391304347826,3.14507406455489e-08,8.74723724204328e-08
"PKD1L2",7,11,18,0.388888888888889,0.480682373046875,0.541528243052809
"PLCG2",115,862,977,0.117707267144319,3.92321314613344e-142,8.72914925014691e-141
"PPP1R3E",7,13,20,0.35,0.263175964355469,0.344450894524069
"RNF166",772,666,1438,0.536856745479833,0.00560583142207056,0.00923924067711629
"RPL13",4915,5213,10128,0.485288309636651,0.00316378127217692,0.00563153066447493
"SDR42E1",205,340,545,0.376146788990826,7.99330772963099e-09,2.29485286431341e-08
"SLC22A31",6,161,167,0.0359281437125748,3.05368888381428e-40,2.71778310659471e-39
"SLC7A5",955,765,1720,0.555232558139535,5.07704903150416e-06,1.19367873111181e-05
"SNTB2",215,82,297,0.723905723905724,6.53412493666035e-15,2.52842225809901e-14
"SPATA2L",697,492,1189,0.586206896551724,3.0219541131321e-09,8.96513053562522e-09
"SPG7",951,1111,2062,0.461202715809893,0.000459900811516639,0.000974551719642401
"SPIRE2",7,1,8,0.875,0.0703125,0.102587090163934
"TANGO6",430,595,1025,0.419512195121951,2.84994136666447e-07,7.68620550403447e-07
"TCF25",170,233,403,0.421836228287841,0.0019751784905512,0.00366231011789703
"TERF2",692,360,1052,0.657794676806084,7.68263817589646e-25,3.67162702045371e-24
"TLDC1",1334,949,2283,0.584318878668419,7.91182030944063e-16,3.35310479781055e-15
"TRAPPC2L",115,196,311,0.369774919614148,5.09660581823019e-06,1.19367873111181e-05
"USP10",151,104,255,0.592156862745098,0.00388215492906008,0.00664445747473745
"UTP4",1332,708,2040,0.652941176470588,6.00294030774089e-44,5.93624097098821e-43
"VPS4A",2950,2700,5650,0.52212389380531,0.000922566466087879,0.00190949803446096
"VPS9D1",93,110,203,0.458128078817734,0.26139605168265,0.344450894524069
"WFDC1",8,8,16,0.5,1,1
"ZC3H18",210,194,404,0.51980198019802,0.455541088679659,0.526534505097268
"ZCCHC14",247,218,465,0.531182795698925,0.194071574643616,0.261702577928512
"ZDHHC7",282,319,601,0.469217970049917,0.141912548940591,0.194311028549424
"ZFPM1",291,993,1284,0.226635514018692,6.12751260173135e-90,7.79069459362985e-89
"ZNF276",126,172,298,0.422818791946309,0.00902678501749984,0.0143461404742408
"ZNF469",10,5,15,0.666666666666667,0.3017578125,0.378259793133803
