"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",555,545,1100,0.504545454545455,0.786128668189134,0.849380400112398
"ANKRD11",2072,1969,4041,0.512744370205395,0.10857937059252,0.152335236353685
"APRT",2714,1261,3975,0.682767295597484,4.54227257557099e-120,1.42324540701224e-118
"ARY1",15,27,42,0.357142857142857,0.0884295469877544,0.125945112376499
"ARY2",85,51,136,0.625,0.00448125167525252,0.00915734037986384
"ARYL",0,2,2,0,0.5,0.602564102564103
"ATMIN",1039,1137,2176,0.477481617647059,0.0375544159238283,0.0619318438042081
"ATP2C2",85,49,134,0.634328358208955,0.00237182354644448,0.00506707757649504
"BANP",138,118,256,0.5390625,0.23496858381468,0.311085167303942
"BCO1",173,342,515,0.335922330097087,8.01761344745023e-14,3.27676375678401e-13
"CA5A",3249,2985,6234,0.521174205967276,0.00086400314186955,0.00193372131751756
"CBFA2T3",114,82,196,0.581632653061224,0.0265555431903849,0.0462263159240033
"CDH13",0,14,14,0,0.0001220703125,0.000310124577702703
"CDH15",0,3,3,0,0.25,0.326388888888889
"CDK10",969,556,1525,0.635409836065574,2.52259491903051e-26,2.37123922388868e-25
"CDT1",296,248,544,0.544117647058823,0.0437942067736262,0.0697738209613705
"CENPN",31,33,64,0.484375,0.900653246252036,0.962061422132857
"CHMP1A",4419,3585,8004,0.552098950524738,1.17181802695421e-20,8.47314573336123e-20
"CHTF8",249,464,713,0.349228611500701,6.71428957138751e-16,3.32180641952856e-15
"CIDEC",0,37,37,0,1.45519152283669e-11,5.26107704410188e-11
"CMIP",1318,575,1893,0.696249339672478,6.130439489178e-67,1.44065327995683e-65
"COG8",864,679,1543,0.559948152948801,2.73847862369254e-06,8.30377389119672e-06
"COTL1",794,875,1669,0.475733972438586,0.0501715064025165,0.0786020266972759
"COX4I1",1345,1290,2635,0.510436432637571,0.292811587383318,0.371949854243675
"CPNE7",10,110,120,0.0833333333333333,1.91732905143575e-22,1.501907756958e-21
"CRISPLD2",4,42,46,0.0869565217391304,5.10019049215772e-09,1.71220680808152e-08
"CTU2",424,723,1147,0.369659982563208,8.82201305286305e-19,5.92335162120805e-18
"CYB5B",1753,1053,2806,0.624732715609408,3.68750286756889e-40,4.95178956502108e-39
"CYBA",532,1733,2265,0.234878587196468,1.34782139324296e-147,1.26695210964839e-145
"DBNDD1",19,18,37,0.513513513513513,1,1
"DPEP1",242,29,271,0.892988929889299,5.14792836752232e-43,9.67810533094197e-42
"DUSP15",1,3,4,0.25,0.625,0.725308641975309
"EMC8",410,308,718,0.571030640668524,0.000159939582775425,0.000395640020549737
"FANCA",74,57,131,0.564885496183206,0.161881524583947,0.217383761584157
"FBXO31",235,194,429,0.547785547785548,0.0533293303979632,0.0821101816044171
"FOXC2",67,34,101,0.663366336633663,0.00133182511419962,0.00291143164499451
"FOXF1",7,8,15,0.466666666666667,1,1
"FOXL1",1,2,3,0.333333333333333,1,1
"GALNS",769,949,1718,0.447613504074505,1.54413359672534e-05,4.26907523800536e-05
"GAN",36,30,66,0.545454545454545,0.538582775245947,0.640845327507836
"GAS8",254,291,545,0.46605504587156,0.122977512739344,0.169998326433799
"GINS2",162,398,560,0.289285714285714,6.44463355891411e-24,5.50723231398115e-23
"GSE1",708,544,1252,0.565495207667732,3.97106795005798e-06,1.16650121032953e-05
"HAS3",3,3,6,0.5,1,1
"HSBP1",4485,4378,8863,0.506036330813494,0.260189451370731,0.335038471628065
"HSD17B2",9,0,9,1,0.00390625,0.00815972222222223
"IRF8",68,105,173,0.393063583815029,0.0060378387210781,0.0120756774421562
"JPH3",144,104,248,0.580645161290323,0.0131084209227342,0.0236959916680195
"KCNG4",5,0,5,1,0.0625,0.0932033982618275
"KIAA0513",1127,853,1980,0.569191919191919,8.00918019596528e-10,2.78838125341014e-09
"KLHDC4",428,493,921,0.46471226927253,0.0348988197222983,0.058580161676715
"KLHL36",1006,680,1686,0.596678529062871,2.02976103569688e-15,9.08559701692889e-15
"LOC106888094",171,27,198,0.863636363636364,8.64704691682908e-27,9.0313601131326e-26
"LOC106888097",723,445,1168,0.619006849315068,3.8468072149788e-16,2.12705810710592e-15
"LOC106888173",2277,2509,4786,0.475762641036356,0.00083880589326229,0.00192311595040622
"LOC106888185",825,444,1269,0.650118203309693,5.99479773283726e-27,7.04388733608378e-26
"LOC106888312",22,19,41,0.536585365853659,0.755228657504631,0.825482486109713
"LOC106888384",693,424,1117,0.62041181736795,7.78985971705491e-16,3.66123406701581e-15
"MLYCD",668,493,1161,0.575366063738157,3.12277313490024e-07,1.01220922303663e-06
"MPHOSPH6",971,678,1649,0.588841722255913,5.62154149190757e-13,2.11369960095725e-12
"MTHFSD",161,115,276,0.583333333333333,0.00664936717837689,0.0130216773909881
"MVD",349,299,648,0.53858024691358,0.0541577793561049,0.0821101816044171
"NIP7",925,838,1763,0.524673851389677,0.0405101283562436,0.0656543459566706
"PABPN1L",0,1,1,0,1,1
"PIEZO1",439,338,777,0.564993564993565,0.000328056001354844,0.000790699080188597
"PKD1L2",9,15,24,0.375,0.307456254959107,0.38534517288208
"PLCG2",334,554,888,0.376126126126126,1.50692650423856e-13,5.90212880826768e-13
"PPP1R3E",15,19,34,0.441176470588235,0.60759136127308,0.713919849495869
"RNF166",1177,796,1973,0.596553471870248,9.36928437079692e-18,5.8714182056994e-17
"RPL13",2752,2561,5313,0.517974778844344,0.00913679472333278,0.0171771740798656
"SDR42E1",476,263,739,0.644113667117727,4.0692249112579e-15,1.73866882571928e-14
"SLC22A31",199,152,351,0.566951566951567,0.0139617240647102,0.0247623030581652
"SLC7A5",3620,5973,9593,0.377358490566038,1.03462073017328e-128,4.86271743181443e-127
"SNTB2",312,324,636,0.490566037735849,0.662740987781818,0.759727473798669
"SPATA2L",1304,922,2226,0.585804132973944,5.72694545860767e-16,2.99073818393956e-15
"SPG7",1665,1607,3272,0.508863080684597,0.319017493048685,0.393008848923258
"SPIRE2",746,732,1478,0.504736129905277,0.735264801714626,0.813116368954998
"TANGO6",501,574,1075,0.466046511627907,0.028046809790529,0.047934547641995
"TCF25",231,264,495,0.466666666666667,0.150277601014512,0.204726007179191
"TERF2",1041,856,1897,0.548761201897733,2.36067940850842e-05,6.3401104114226e-05
"TLDC1",823,1463,2286,0.360017497812773,2.92157172674896e-41,4.57712903857337e-40
"TMED6",1,1,2,0.5,1,1
"TRAPPC2L",173,365,538,0.321561338289963,8.50825352822463e-17,4.99859894783197e-16
"USP10",239,201,440,0.543181818181818,0.0776289736373854,0.11226343879868
"UTP4",719,593,1312,0.548018292682927,0.000553599799604493,0.00130095952907056
"VPS4A",3590,3381,6971,0.51499067565629,0.0127242073961133,0.0234524606908755
"VPS9D1",459,518,977,0.469805527123849,0.0634576328591166,0.0932033982618275
"WFDC1",29,25,54,0.537037037037037,0.683489228235338,0.774072138001468
"ZC3H18",374,303,677,0.552437223042836,0.00709415207312369,0.0136091896912985
"ZCCHC14",390,507,897,0.434782608695652,0.000105234002371929,0.000274777672860038
"ZDHHC7",244,146,390,0.625641025641026,7.94893394465394e-07,2.4906659693249e-06
"ZFPM1",572,538,1110,0.515315315315315,0.321932780500967,0.393008848923258
