"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",568,386,954,0.59538784067086,4.16800790636244e-09,1.78628910272676e-08
"ANKRD11",4866,4895,9761,0.498514496465526,0.776866417805556,0.89638432823718
"APRT",1864,1037,2901,0.642537056187522,8.52900842196795e-54,1.91902689494279e-52
"ARY1",40,81,121,0.330578512396694,0.000244217024496945,0.000563577748839103
"ARY2",62,127,189,0.328042328042328,2.60653015365667e-06,8.08923151134829e-06
"ARYL",1,1,2,0.5,1,1
"ATMIN",1795,1407,3202,0.560587133041849,7.52506354560371e-12,4.51503812736223e-11
"ATP2C2",42,26,68,0.617647058823529,0.0681186742841,0.103782963697101
"BANP",72,59,131,0.549618320610687,0.294406156523514,0.392037840792909
"BCO1",45,85,130,0.346153846153846,0.000571522703205584,0.00128592608221256
"CA5A",1429,2055,3484,0.4101607347876,2.48064006804485e-26,3.72096010206728e-25
"CBFA2T3",272,98,370,0.735135135135135,4.72800717001646e-20,4.72800717001646e-19
"CDH13",50,36,86,0.581395348837209,0.160578419133979,0.225813401907159
"CDH15",7,5,12,0.583333333333333,0.7744140625,0.89638432823718
"CDK10",1708,777,2485,0.687323943661972,1.51705487160898e-79,6.82674692224043e-78
"CDT1",85,219,304,0.279605263157895,8.70878178609626e-15,6.5315863395722e-14
"CENPN",20,13,33,0.606060606060606,0.296206368599087,0.392037840792909
"CHMP1A",2646,2050,4696,0.563458262350937,3.49309625750462e-18,3.14378663175416e-17
"CHTF8",68,84,152,0.447368421052632,0.22361310175901,0.30961814089709
"CMIP",833,828,1661,0.501505117399157,0.921819775447266,0.98766404512207
"COG8",485,483,968,0.50103305785124,0.974361641260536,1
"COTL1",2292,1921,4213,0.544030382150487,1.17048832195546e-08,4.58017169460833e-08
"COX4I1",1648,1755,3403,0.484278577725536,0.0691886424647339,0.103782963697101
"CPNE7",1587,2582,4169,0.380666826577117,5.63309294315614e-54,1.68992788294684e-52
"CRISPLD2",16,82,98,0.163265306122449,7.38035430911276e-12,4.51503812736223e-11
"CTU2",407,414,821,0.495736906211937,0.834150758287482,0.950298332226245
"CYB5B",680,584,1264,0.537974683544304,0.00751387113285714,0.0138009877950437
"CYBA",118,402,520,0.226923076923077,2.9950931328459e-37,5.39116763912263e-36
"DBNDD1",35,35,70,0.5,1,1
"DPEP1",5,0,5,1,0.0625,0.0986842105263158
"DUSP15",0,4,4,0,0.125,0.178571428571429
"EMC8",850,626,1476,0.575880758807588,6.05393652654309e-09,2.47661039722217e-08
"FANCA",28,8,36,0.777777777777778,0.00119324296247214,0.00244072424142029
"FBXO31",97,94,191,0.507853403141361,0.884985139306448,0.964934420179379
"FOXC2",18,23,41,0.439024390243902,0.532709255236115,0.656764835222607
"GALNS",269,364,633,0.424960505529226,0.000182133460925178,0.000443027337385569
"GAN",138,87,225,0.613333333333333,0.000819738411786255,0.00171573155955263
"GAS8",145,155,300,0.483333333333333,0.603405717872138,0.724086861446566
"GINS2",54,117,171,0.315789473684211,1.6396436768555e-06,5.27028324703553e-06
"GSE1",280,211,491,0.570264765784114,0.00211768423601331,0.00414329524437387
"HAS3",18,20,38,0.473684210526316,0.871414679364533,0.964934420179379
"HSBP1",6162,7132,13294,0.463517376259967,4.1753501866e-17,3.41619560721818e-16
"HSD17B2",26,3,29,0.896551724137931,1.52364373207093e-05,4.42348180278657e-05
"IRF8",145,110,255,0.568627450980392,0.0330369045255139,0.0540603892235682
"JPH3",1235,1112,2347,0.526203664252237,0.0117770962558447,0.0211987732605205
"KCNG4",7,4,11,0.636363636363636,0.548828125,0.667493665540541
"KIAA0513",619,405,1024,0.6044921875,2.38808019116778e-11,1.34329510753188e-10
"KLHDC4",278,382,660,0.421212121212121,5.89516395040583e-05,0.000151589930153293
"KLHL36",1599,1306,2905,0.550430292598967,5.89168584854816e-08,2.12100690547734e-07
"LOC106888094",87,44,131,0.66412213740458,0.000215776524781261,0.000511049663955618
"LOC106888097",191,107,298,0.640939597315436,1.3071312086267e-06,4.35710402875567e-06
"LOC106888173",591,82,673,0.87815750371471,5.72017051259947e-96,5.14815346133953e-94
"LOC106888185",47,30,77,0.61038961038961,0.0675492514590265,0.103782963697101
"LOC106888312",0,14,14,0,0.0001220703125,0.00030517578125
"LOC106888384",20,10,30,0.666666666666667,0.0987371467053889,0.143328116185242
"MC1R",2,0,2,1,0.5,0.625
"MLYCD",412,480,892,0.461883408071749,0.0248212996683921,0.0421493767953829
"MPHOSPH6",644,651,1295,0.497297297297297,0.867589926177148,0.964934420179379
"MTHFSD",151,70,221,0.683257918552036,5.29832068558105e-08,1.98687025709289e-07
"MVD",338,459,797,0.424090338770389,2.06018281476538e-05,5.79426416652763e-05
"NIP7",1590,1523,3113,0.510761323482172,0.2368369260884,0.322959444665999
"PIEZO1",219,218,437,0.501144164759725,1,1
"PKD1L2",0,7,7,0,0.015625,0.0270432692307692
"PLCG2",27,25,52,0.519230769230769,0.889883965276538,0.964934420179379
"PPP1R3E",5,2,7,0.714285714285714,0.453125,0.584774766226386
"RNF166",379,358,737,0.514246947082768,0.461322315578593,0.584774766226386
"RPL13",1616,1573,3189,0.506741925368454,0.45703812188941,0.584774766226386
"SDR42E1",64,30,94,0.680851063829787,0.000587902225412562,0.00129051708017392
"SLC22A31",172,119,291,0.59106529209622,0.00224598855714914,0.00430082915198772
"SLC7A5",4002,3148,7150,0.55972027972028,5.54127804878296e-24,7.12450034843524e-23
"SNTB2",66,47,113,0.584070796460177,0.0899543329449648,0.132719507623719
"SPATA2L",3228,2474,5702,0.566117151876535,1.7478637543305e-23,1.96634672362182e-22
