"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",601,488,1089,0.55188246097337,0.000682082591225307,0.00150058170069568
"ANKRD11",485,535,1020,0.475490196078431,0.124926551069969,0.192982456140351
"APRT",613,659,1272,0.481918238993711,0.207025721043154,0.284660366434337
"ARY1",866,852,1718,0.50407450523865,0.753804725108734,0.808961168409373
"ARY2",171,144,315,0.542857142857143,0.142817859926646,0.213016469043133
"ARYL",85,78,163,0.521472392638037,0.638521548773152,0.702373703650468
"ATMIN",430,515,945,0.455026455026455,0.00625543244221559,0.0125108648844312
"ATP2C2",21,27,48,0.4375,0.470879013621712,0.583624692939587
"BANP",52,19,71,0.732394366197183,0.000112268646894988,0.00027443447018775
"BCO1",9530,3406,12936,0.736703772418058,4.94065645841247e-324,2.17388884170148e-322
"CA5A",6350,5494,11844,0.53613644039176,3.85232724477673e-15,1.61430855971596e-14
"CBFA2T3",10,12,22,0.454545454545455,0.831811904907227,0.861169972139247
"CDH13",4,1,5,0.8,0.375,0.492537313432836
"CDK10",517,253,770,0.671428571428571,1.0379942547387e-21,5.3731467304121e-21
"CDT1",96,118,214,0.448598130841121,0.150967517816497,0.217789206030357
"CENPN",33,27,60,0.55,0.518958003189654,0.603875660194769
"CHMP1A",1461,928,2389,0.611552951025534,8.30387301409443e-28,5.62108327107931e-27
"CHTF8",99,238,337,0.293768545994065,2.39614200435911e-14,9.16784766885224e-14
"CIDEC",1238,2775,4013,0.308497383503613,3.44510659417321e-133,7.57923450718107e-132
"CMIP",903,319,1222,0.738952536824877,5.63865270829098e-65,7.08859197613723e-64
"COG8",305,236,541,0.563770794824399,0.00342286138048708,0.00717170955911579
"COTL1",516,469,985,0.523857868020305,0.14269618166048,0.213016469043133
"COX4I1",3488,3631,7119,0.489956454558224,0.0923720546957336,0.153372468174048
"CPNE7",1,6,7,0.142857142857143,0.125,0.192982456140351
"CRISPLD2",6,45,51,0.117647058823529,1.83236288364697e-08,5.03899793002918e-08
"CTU2",404,447,851,0.474735605170388,0.149897772082986,0.217789206030357
"CYB5B",1363,861,2224,0.612859712230216,1.42258335284423e-26,8.94195250359231e-26
"CYBA",799,1027,1826,0.437568455640745,1.04425780312045e-07,2.78468747498787e-07
"DBNDD1",6,1,7,0.857142857142857,0.125,0.192982456140351
"DPEP1",588,7038,7626,0.0771046420141621,4.94065645841247e-324,2.17388884170148e-322
"DUSP15",0,2,2,0,0.5,0.594594594594595
"EMC8",512,312,824,0.621359223300971,3.25611565630719e-12,1.14615271102013e-11
"FANCA",14,19,33,0.424242424242424,0.486850241664797,0.594594594594595
"FBXO31",891,342,1233,0.722627737226277,8.39864773265194e-57,9.23851250591713e-56
"FOXF1",9,9,18,0.5,1,1
"GALNS",96,137,233,0.412017167381974,0.00863840657733761,0.0165256473653415
"GAN",53,30,83,0.63855421686747,0.0152322018619947,0.0285198673160751
"GAS8",24,20,44,0.545454545454545,0.651587827208916,0.707897886350427
"GINS2",27,287,314,0.0859872611464968,5.01836155062903e-56,4.9068424050595e-55
"GSE1",57,65,122,0.467213114754098,0.526416309966233,0.603875660194769
"HSBP1",1690,1595,3285,0.514459665144597,0.1009777377332,0.164556313342993
"HSD17B2",15,11,26,0.576923076923077,0.557197093963623,0.620675243908846
"IRF8",355,682,1037,0.342333654773385,1.80543961873705e-24,1.0591912429924e-23
"JPH3",11,0,11,1,0.0009765625,0.00209603658536585
"KIAA0513",23,82,105,0.219047619047619,5.95650202643985e-09,1.74724059442236e-08
