"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",935,659,1594,0.586574654956085,5.02624021110932e-12,1.91475817566069e-11
"ANKRD11",7106,7841,14947,0.475413126379876,1.9147952847471e-09,6.96289194453492e-09
"APRT",13,47,60,0.216666666666667,1.21467080229573e-05,3.27081300107042e-05
"ARY1",41,32,73,0.561643835616438,0.34918183817059,0.423250712934048
"ARY2",152,15,167,0.910179640718563,1.0384614835804e-29,5.93406562045943e-29
"ARYL",1,7,8,0.125,0.0703125,0.104166666666667
"ATMIN",1839,2208,4047,0.454410674573758,7.09825030530045e-09,2.46895662793059e-08
"BANP",556,407,963,0.57736240913811,1.76796328243292e-06,5.43988702287053e-06
"BCO1",1,13,14,0.0714285714285714,0.0018310546875,0.00375600961538462
"CA5A",213,265,478,0.445606694560669,0.0195696248355761,0.0326160413926268
"CBFA2T3",1462,588,2050,0.713170731707317,1.77973639987385e-85,2.37298186649847e-84
"CDK10",3945,3612,7557,0.522032552600238,0.000133617792304927,0.000323921920739218
"CDT1",10,10,20,0.5,1,1
"CENPN",39,11,50,0.78,9.02149010713064e-05,0.000225537252678266
"CHMP1A",3887,3982,7869,0.493963654848138,0.289296969656397,0.36736123130971
"CHTF8",42,48,90,0.466666666666667,0.59841171823352,0.646931587279481
"CIDEC",11,4,15,0.733333333333333,0.11846923828125,0.166272615131579
"CMIP",317,239,556,0.570143884892086,0.00107437326292907,0.00238749613984239
"COG8",794,423,1217,0.652423993426459,1.13478992726241e-26,6.05221294539949e-26
"COTL1",260,311,571,0.455341506129597,0.0363073179791833,0.0569526556536209
"COX4I1",2005,1147,3152,0.636104060913706,2.99407450582521e-53,2.66139956073352e-52
"CRISPLD2",6,31,37,0.162162162162162,4.12575900554657e-05,0.000106471200143137
"CTU2",302,327,629,0.480127186009539,0.338601722276525,0.416740581263415
"CYB5B",30,26,56,0.535714285714286,0.688879760723341,0.706543344331631
"CYBA",51,37,88,0.579545454545455,0.16544051293399,0.224326119232529
"DUSP15",2,0,2,1,0.5,0.571428571428571
"EMC8",522,254,776,0.672680412371134,3.57811665049446e-22,1.59027406688642e-21
"FANCA",8,3,11,0.727272727272727,0.2265625,0.295232956431428
"FBXO31",259,147,406,0.637931034482759,2.97413957500535e-08,9.51724664001714e-08
"GALNS",70,212,282,0.24822695035461,8.94651484852535e-18,3.76695362043173e-17
"GAS8",10,12,22,0.454545454545455,0.831811904907227,0.842341169526306
"GINS2",18,148,166,0.108433734939759,1.33638882933269e-26,6.68194414666344e-26
"GSE1",234,181,415,0.563855421686747,0.0106059125255153,0.0188549556009161
"HAS3",3,12,15,0.2,0.03515625,0.05625
