"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",798,1103,1901,0.41977906365071,2.80640668320701e-12,9.99080779221695e-12
"ANKRD11",383,377,760,0.503947368421053,0.856093025302026,0.917979268094944
"APRT",617,823,1440,0.428472222222222,6.26385609508012e-08,1.54856442350592e-07
"ARY1",557,784,1341,0.415361670395227,6.17417554778265e-10,1.71719257422705e-09
"ARY2",219,242,461,0.475054229934924,0.305527947752711,0.38298573732382
"ARYL",49,42,91,0.538461538461538,0.529602095476246,0.604289570479306
"ATMIN",384,620,1004,0.382470119521912,9.30196712760927e-14,3.94226225884393e-13
"ATP2C2",33,3,36,0.916666666666667,2.27213604375721e-07,5.18513097165106e-07
"BANP",51,29,80,0.6375,0.0183160975169164,0.0285988189299221
"BCO1",15577,8349,23926,0.651049067959542,4.94065645841247e-324,2.17388884170148e-322
"CA5A",2535,2922,5457,0.464540956569544,1.71917899024491e-07,4.02649816136308e-07
"CBFA2T3",16,8,24,0.666666666666667,0.151589632034302,0.207561188477736
"CDH13",1,0,1,1,1,1
"CDK10",636,319,955,0.665968586387435,5.61711505289101e-25,3.57088028362357e-24
"CDT1",14,74,88,0.159090909090909,5.08919411270861e-11,1.65375681029855e-10
"CENPN",39,29,68,0.573529411764706,0.274990396171002,0.349630646560274
"CHMP1A",1954,1564,3518,0.55542922114838,5.20283041442239e-11,1.65375681029855e-10
"CHTF8",82,213,295,0.277966101694915,1.37549217451573e-14,6.80104464066113e-14
"CIDEC",2736,4598,7334,0.373056994818653,7.78274050894082e-106,1.73165976323933e-104
"CMIP",559,185,744,0.751344086021505,1.80970486857825e-44,1.61063733303464e-43
"COG8",192,115,307,0.625407166123778,1.30656350053233e-05,2.52791633798647e-05
"COTL1",740,572,1312,0.564024390243902,3.90297427606704e-06,8.07824908302249e-06
"COX4I1",4025,4405,8430,0.477461447212337,3.65106689978122e-05,6.91372242724529e-05
"CRISPLD2",1,51,52,0.0192307692307692,2.35367281220534e-14,1.10250989624355e-13
"CTU2",306,411,717,0.426778242677824,0.000100096399658421,0.00017467803077646
"CYB5B",1730,959,2689,0.643361844551878,1.48789026510709e-50,1.47135815105034e-49
"CYBA",676,856,1532,0.441253263707572,4.68960710405344e-06,9.48579618774445e-06
"DBNDD1",15,2,17,0.882352941176471,0.002349853515625,0.00394598043189859
"DPEP1",806,5967,6773,0.119001919385797,4.94065645841247e-324,2.17388884170148e-322
"DUSP15",7,5,12,0.583333333333333,0.7744140625,0.840522580030488
"EMC8",698,425,1123,0.621549421193232,3.4452928679382e-16,1.80371214850882e-15
"FANCA",8,2,10,0.8,0.109375,0.154513888888889
"FBXO31",293,141,434,0.675115207373272,2.41952239997993e-13,9.78806789082788e-13
"FOXC2",3,0,3,1,0.25,0.322463768115942
"FOXF1",6,3,9,0.666666666666667,0.5078125,0.586952110389611
"GALNS",83,202,285,0.291228070175439,1.30138236162238e-12,4.82595959101633e-12
"GAN",43,30,73,0.589041095890411,0.15971168311802,0.215368784810664
"GAS8",21,38,59,0.355932203389831,0.0363431799570539,0.052550202542615
"GINS2",21,210,231,0.0909090909090909,2.13218701932152e-40,1.72513313381468e-39
"GSE1",28,29,57,0.491228070175439,1,1
"HAS3",3,0,3,1,0.25,0.322463768115942
"HSBP1",1811,1940,3751,0.482804585443882,0.0366080062656419,0.052550202542615
"HSD17B2",11,10,21,0.523809523809524,1,1
"IRF8",370,544,914,0.404814004376368,9.51743120763203e-09,2.56682235599773e-08
"JPH3",1,0,1,1,1,1
"KIAA0513",23,22,45,0.511111111111111,1,1
"KLHDC4",114,333,447,0.25503355704698,6.06781342824668e-26,4.15411842395349e-25
"KLHL36",58,74,132,0.439393939393939,0.191498771873471,0.254378965622969
"LOC106888094",1435,665,2100,0.683333333333333,1.20559788432371e-64,2.14596423409621e-63
"LOC106888097",985,783,1768,0.557126696832579,1.7077966419844e-06,3.70716832040516e-06
"LOC106888173",123,43,166,0.740963855421687,3.98318793537641e-10,1.22242664223621e-09
"LOC106888185",638,475,1113,0.573225516621743,1.14951426632562e-06,2.5576692425745e-06
"LOC106888312",2464,3741,6205,0.39709911361805,2.0110534163784e-59,2.98306256762797e-58
"LOC106888384",2431,2166,4597,0.528823145529693,9.83048056399336e-05,0.00017467803077646
"MLYCD",260,282,542,0.47970479704797,0.367056315138262,0.447507014346648
"MPHOSPH6",727,748,1475,0.492881355932203,0.60255196578882,0.670339061940062
"MTHFSD",155,72,227,0.682819383259912,3.74218206754808e-08,9.51583440033654e-08
"MVD",689,1094,1783,0.386427369601795,7.33183797815684e-22,4.07833487534974e-21
"NIP7",1902,2308,4210,0.451781472684086,4.19576978716867e-10,1.24474503686004e-09
"PIEZO1",38,70,108,0.351851851851852,0.00268469804127992,0.00442478010507246
"PKD1L2",4,15,19,0.210526315789474,0.0192108154296875,0.0294786650558998
"PLCG2",25,648,673,0.037147102526003,1.09299671768881e-157,3.24255692914347e-156
"PPP1R3E",3,5,8,0.375,0.7265625,0.79832175925926
"RNF166",368,209,577,0.637781629116118,3.61866524941631e-11,1.23869695076174e-10
"RPL13",4426,4710,9136,0.484457092819615,0.00306636798016819,0.00496194091336308
"SDR42E1",127,269,396,0.320707070707071,7.92351639440818e-13,3.06605634392316e-12
"SLC22A31",0,110,110,0,1.5407439555098e-33,1.14271843366977e-32
"SLC7A5",392,276,668,0.586826347305389,8.19477055056309e-06,1.62074350888914e-05
"SNTB2",75,75,150,0.5,1,1
"SPATA2L",692,240,932,0.742489270386266,1.95814060096238e-51,2.17843141857065e-50
"SPG7",761,922,1683,0.452168746286393,9.50576250850368e-05,0.000172655686378944
"SPIRE2",15,0,15,1,6.10351562500001e-05,0.000113169352213542
"TANGO6",297,315,612,0.485294117647059,0.491997872127048,0.576155402885622
"TCF25",118,134,252,0.468253968253968,0.344722170775142,0.426114905541495
"TERF2",534,349,883,0.60475651189128,5.15655882966348e-10,1.48043140593565e-09
"TLDC1",860,892,1752,0.490867579908676,0.458934361740231,0.544602109265074
"TMED6",0,6,6,0,0.03125,0.0463541666666667
"TRAPPC2L",95,185,280,0.339285714285714,8.15667052920037e-08,1.96200993810495e-07
"USP10",97,84,181,0.535911602209945,0.372464823935513,0.447964450408928
"UTP4",551,262,813,0.677736777367774,1.78424431193324e-24,1.05865162508039e-23
"VPS4A",3105,2538,5643,0.550239234449761,4.66921623366957e-14,2.07780122398296e-13
"VPS9D1",40,68,108,0.37037037037037,0.00905798333753257,0.0143957235185786
"WFDC1",34,5,39,0.871794871794872,2.42990790866316e-06,5.14909056835765e-06
"ZC3H18",76,68,144,0.527777777777778,0.559821137710797,0.630684572864062
